facility_name,start,end,reason
Antelope Mine - Aes Warrior Run Cogeneration Facility 138 kV Circuit 1,2014-12-02 18:00:00,2014-12-13 18:00:00,planned
Aep Pettit Avenue - Allen 100 kV Line 1,2014-11-30 18:00:00,2014-12-09 18:00:00,planned
Mason Creek Substation - Carley Road 100 kV Cir. 1,2014-11-29 18:00:00,2014-12-13 18:00:00,planned
Magnolia - Cosmar 138 kV,2014-12-04 18:00:00,2014-12-19 18:00:00,planned
Chapman - Carnestown 138 kV,2014-12-04 18:00:00,2014-12-10 18:00:00,planned
Lugo - Vancouver Shipyard 138 kV Line 1,2014-11-29 18:00:00,2014-12-09 18:00:00,planned
Dubois - Harllee Branch 138 kV Line,2014-12-06 18:00:00,2014-12-11 18:00:00,planned
Disputanta - Wagley Robertson 138 kV Cir. 1,2014-12-07 18:00:00,2014-12-11 18:00:00,planned
Opal Cliffs - Morganton Parker Rd 100 kV Ckt 1,2014-12-01 18:00:00,2014-12-11 18:00:00,planned
East Kelso - Marine Air Base 138 kV Line 1,2014-12-06 18:00:00,2014-12-07 18:00:00,planned
Clearwater - Ansonia 345 kV Ckt 1,2014-11-30 18:00:00,2014-12-20 18:00:00,planned
White Bluff - Kalsen Gypsum Plant 138 kV Line,2014-12-05 18:00:00,2014-12-19 18:00:00,planned
Montpellier - Lake Chelan Project 138 kV #1,2014-12-05 18:00:00,2014-12-14 18:00:00,planned
Du Pont - Goldtown Substation 100 kV,2014-12-05 18:00:00,2014-12-12 18:00:00,planned
Loraine County Project - Battle Mtn 100 kV #2,2014-12-08 18:00:00,2014-12-25 18:00:00,planned
Highland Wind Project Pa - Kenneott 138 kV Line,2014-12-06 18:00:00,2014-12-19 18:00:00,planned
Levitt - Buena Vista 138 kV #1,2015-01-01 19:00:00,2015-01-12 19:00:00,planned
Princeton Mn - Monarch 138 kV #1,2014-12-31 19:00:00,2015-01-05 19:00:00,planned
Lawther Dr Substation - Hillsborough County Resource Recovery 100 kV Cir. 1,2015-01-06 19:00:00,2015-01-26 19:00:00,planned
Arbuckle Substation - Berrenda C 345 kV Line 1,2015-01-03 19:00:00,2015-01-20 19:00:00,planned
Trask - Yuba Gold Fields 100 kV L,2015-01-01 19:00:00,2015-01-21 19:00:00,planned
Deoto Pleasant Run Substation - Mistersky 138 kV Ckt 1,2015-01-05 19:00:00,2015-01-15 19:00:00,planned
Oakely - West Murray 138 kV Line,2014-12-29 19:00:00,2015-01-11 19:00:00,planned
Port Robson Substation - Pajuil Tc 138 kV Ckt 1,2015-01-06 19:00:00,2015-01-22 19:00:00,planned
Sierra Pacific Lumber - Riva Road 345 kV Cir. 1,2015-01-05 19:00:00,2015-01-20 19:00:00,planned
Portsmouth - T Corners 138 kV Ckt 1,2015-01-04 19:00:00,2015-01-14 19:00:00,planned
Haworth Water Treatment Plant - Loch Mirror 138 kV Ckt 1,2015-01-05 19:00:00,2015-01-17 19:00:00,planned
Alexander St Substation - Denham Springs 138 kV Line 1,2015-01-01 19:00:00,2015-01-10 19:00:00,planned
Dulles - Lunenburg 138 kV,2014-12-29 19:00:00,2015-01-10 19:00:00,planned
Lakin - Downey Substation 100 kV Circuit 1,2015-01-04 19:00:00,2015-01-07 19:00:00,planned
Whites Crk - Davidson 138 kV line,2014-12-31 19:00:00,2015-01-03 19:00:00,planned
Ward Gulf - Bear Garden 100 kV Cir. 1,2015-01-06 19:00:00,2015-01-11 19:00:00,planned
Ripon Ind Park - Corning 138 kV,2014-12-29 19:00:00,2015-01-13 19:00:00,planned
Scrubgrass Generating Plant - Lowndes 345 kV Cir. 1,2015-01-03 19:00:00,2015-01-18 19:00:00,planned
Ebensburg Power - Ft Gibson 138 kV,2015-01-01 19:00:00,2015-01-19 19:00:00,planned
Sunbright - Fairland 138 kV Line,2014-12-30 19:00:00,2015-01-07 19:00:00,planned
Amea Peaking - Gran Grae 100 kV,2015-01-07 19:00:00,2015-01-17 19:00:00,planned
Metcalf 1 - Waters River 138 kV Ckt 1,2015-01-01 19:00:00,2015-01-08 19:00:00,planned
Easy Valley - Shady Oaks Wind Farm 100 kV Cir. 1,2015-01-06 19:00:00,2015-01-12 19:00:00,planned
Sopot - Cowbone 138 kV,2015-01-03 19:00:00,2015-01-09 19:00:00,planned
Dos Marinas 2003 - Lake City 138 kV,2014-12-31 19:00:00,2015-01-12 19:00:00,planned
Loisiana Avenue - Air Products 2 Substation 100 kV Cir. 1,2015-01-07 19:00:00,2015-01-11 19:00:00,planned
Debis - Ravendale 138 kV,2015-01-07 19:00:00,2015-01-26 19:00:00,planned
Haworth Water Treatment Plant - Alchem 138 kV Circuit 1,2014-12-31 19:00:00,2015-01-12 19:00:00,planned
Paccar - Burney Forest Power 100 kV Circuit 1,2015-01-05 19:00:00,2015-01-06 19:00:00,planned
Kimper - Sprigg 138 kV,2015-01-02 19:00:00,2015-01-19 19:00:00,planned
Coppel - Stoughton 138 kV line,2015-01-04 19:00:00,2015-01-24 19:00:00,planned
Reedville - Lafayette Catepillar 138 kV Line 1,2015-01-02 19:00:00,2015-01-21 19:00:00,planned
E Dublin - Dresden 100 kV Ckt 1,2015-01-06 19:00:00,2015-01-15 19:00:00,planned
Astro - Sugar Grove 100 kV Line,2015-01-05 19:00:00,2015-01-15 19:00:00,planned
Bullmoose - Morovis 8801 138 kV Cir. 1,2015-01-01 19:00:00,2015-01-17 19:00:00,planned
Nipetown - Dam No. 5 Hydro Station 138 kV Circuit 1,2014-12-30 19:00:00,2015-01-03 19:00:00,planned
Atoka - Catawba 345 kV #1,2015-01-05 19:00:00,2015-01-19 19:00:00,planned
Flint Riv - Ritzville 138 kV #1,2015-01-01 19:00:00,2015-01-10 19:00:00,planned
Springville - Waste Management Northern Oaks Lfgte 138 kV #1,2015-01-07 19:00:00,2015-01-16 19:00:00,planned
Jons Canyon Substation - Thornydale 100 kV,2015-01-03 19:00:00,2015-01-05 19:00:00,planned
Lookout - El Dorado Refinery 138 kV Ckt 1,2015-01-04 19:00:00,2015-01-17 19:00:00,planned
Palmers Corner - Kaweah 2 138 kV Line 2,2015-01-04 19:00:00,2015-01-13 19:00:00,planned
Moize Creek Substation - Laporte 100 kV,2015-02-17 08:00:00,2015-03-05 08:00:00,planned
Keouk - Kenbridge 138 kV L,2015-02-19 08:00:00,2015-03-03 08:00:00,planned
Harvest Powerorlando - East Broad Substation 138 kV,2015-02-13 08:00:00,2015-02-28 08:00:00,planned
Rodessa - Hubbel 138 kV Circuit 1,2015-02-13 08:00:00,2015-03-01 08:00:00,planned
Worland Town - Whirlpool Corporation - Marion Wind Farm 100 kV Line 1,2015-02-13 08:00:00,2015-02-25 08:00:00,planned
J M Huber - Zedaker 100 kV Line 1,2015-02-20 08:00:00,2015-02-22 08:00:00,planned
Divide - G W Ivey 138 kV Cir. 1,2015-02-11 08:00:00,2015-02-12 08:00:00,planned
Hayden - Drumrock 100 kV Cir. 1,2015-02-13 08:00:00,2015-02-25 08:00:00,planned
Syracuse - Water St 138 kV Cir. 1,2015-02-12 08:00:00,2015-03-04 08:00:00,planned
Gould - Sta S Van Nuys Substation 230 kV,2015-02-12 08:00:00,2015-02-24 08:00:00,planned
Sta 204 - Marshall Steam Sta 100 kV #1,2015-02-17 08:00:00,2015-02-23 08:00:00,planned
Northwest Primary - Castro Vly Tap 138 kV Ckt 1,2015-02-12 08:00:00,2015-02-26 08:00:00,planned
Ogdensburg - E Broad 138 kV #1,2015-02-14 08:00:00,2015-02-16 08:00:00,planned
Marion S - Amherst Jct 138 kV Cir. 1,2015-02-17 08:00:00,2015-03-02 08:00:00,planned
Octol Substation - Simpson Stuart 100 kV,2015-02-18 08:00:00,2015-02-19 08:00:00,planned
Cranberry - Beavr Vly 500 kV #1,2015-02-14 08:00:00,2015-03-03 08:00:00,planned
Coron - Crewe 138 kV,2015-02-20 08:00:00,2015-02-24 08:00:00,planned
Westerlo - Brodhead S 138 kV Line 1,2015-02-12 08:00:00,2015-02-22 08:00:00,planned
Ossiing Substation - Pomona Park 138 kV #1,2015-02-13 08:00:00,2015-02-25 08:00:00,planned
Wilsona - Roe 138 kV L,2015-02-15 08:00:00,2015-02-21 08:00:00,planned
Drift Sand Wind Project Llc - Montgomery 100 kV Circuit 1,2015-02-20 08:00:00,2015-02-24 08:00:00,planned
Clubhouse - Hamilton Branch 138 kV Circuit 1,2015-02-13 08:00:00,2015-03-05 08:00:00,planned
Witter - Deridder Mill 100 kV Ckt 1,2015-02-19 08:00:00,2015-02-28 08:00:00,planned
Northport - Brunner Island 138 kV Circuit 1,2015-02-13 08:00:00,2015-03-03 08:00:00,planned
Mann - Northwest Texarkana 138 kV Cir. 1,2015-02-14 08:00:00,2015-02-15 08:00:00,planned
Universal Studios Tap - Coper 138 kV #1,2015-02-17 08:00:00,2015-03-03 08:00:00,planned
Key Largo - Cady 138 kV Cir. 1,2015-02-17 08:00:00,2015-03-02 08:00:00,planned
Toro Negro 2 9901 - Anoka 138 kV Circuit 1,2015-02-19 08:00:00,2015-02-25 08:00:00,planned
Raines Rd - Squilchuck 138 kV #1,2015-02-12 08:00:00,2015-02-22 08:00:00,planned
Taber - Crystal Springs 138 kV Circuit 1,2015-02-16 08:00:00,2015-03-06 08:00:00,planned
Wilis - Ranch 138 kV,2015-02-14 08:00:00,2015-02-16 08:00:00,planned
Kah-Nee-Ta - Macdonald 138 kV,2015-02-20 08:00:00,2015-02-26 08:00:00,planned
White Street Substation - Elkins Generating Center 138 kV Cir. 1,2015-02-19 08:00:00,2015-02-22 08:00:00,planned
Sideburn - Keene Mill 138 kV,2015-02-16 08:00:00,2015-02-19 08:00:00,planned
Oklahoma Gas Electric - Kyles Ford 138 kV #1,2015-02-17 08:00:00,2015-02-24 08:00:00,planned
Medtronics - Tower Rd 138 kV,2015-02-12 08:00:00,2015-03-03 08:00:00,planned
Philpott Substation - Williams Lake 138 kV #1,2015-02-15 08:00:00,2015-02-18 08:00:00,planned
Bakeoven - North Allegheny Windpower Project Substation 138 kV,2015-02-17 08:00:00,2015-02-22 08:00:00,planned
Signetics - Montpelier Electric Generating Station 100 kV,2015-02-13 08:00:00,2015-02-18 08:00:00,planned
Front - New Hollandale 138 kV Cir. 1,2015-02-17 08:00:00,2015-02-28 08:00:00,planned
Carbona - Mare Island Substation 100 kV L,2015-02-11 08:00:00,2015-02-24 08:00:00,planned
Hohokam - Prices Fork 138 kV Circuit 1,2015-02-19 08:00:00,2015-03-10 08:00:00,planned
Bodhead Sw Sta - Possum Point Substation 138 kV Circuit 1,2015-02-20 08:00:00,2015-03-04 08:00:00,planned
7Th Avenue - Fitz 138 kV #1,2015-02-13 08:00:00,2015-02-14 08:00:00,planned
George M Sullivan Generation Plant 2 Substation - Crum Canyon 100 kV Ckt 1,2015-02-20 08:00:00,2015-03-02 08:00:00,planned
N Lima - Big Tree 100 kV Circuit 1,2015-02-14 08:00:00,2015-03-03 08:00:00,planned
Lakehead Vesper - Deadhead 138 kV Ckt 1,2015-02-19 08:00:00,2015-02-26 08:00:00,planned
Harden Substation - 12Th St 100 kV Line 1,2015-02-11 08:00:00,2015-02-24 08:00:00,planned
Knuaf - Keran 100 kV Circuit 1,2015-02-19 08:00:00,2015-03-02 08:00:00,planned
Colleen - Liberty 100 kV #1,2015-02-15 08:00:00,2015-03-02 08:00:00,planned
Rogue River - Pinetree 345 kV Circuit 1,2015-02-11 08:00:00,2015-02-14 08:00:00,planned
Loma Vista - Calapooya 100 kV Cir. 1,2015-02-19 08:00:00,2015-03-08 08:00:00,planned
Pandora - Molalla 100 kV #1,2015-02-18 08:00:00,2015-03-09 08:00:00,planned
Cherokee Substation - Port Allen La 138 kV line,2015-02-12 08:00:00,2015-03-04 08:00:00,planned
W Mesa - Knoble 345 kV,2015-02-11 08:00:00,2015-03-01 08:00:00,planned
Jenkins - Minneapolis City Of 500 kV #1,2015-02-14 08:00:00,2015-02-16 08:00:00,planned
Casino - Rapids Energy Ctr Substation 138 kV #1,2015-02-16 08:00:00,2015-02-23 08:00:00,planned
Hothouse - Watford City 138 kV #1,2015-02-11 08:00:00,2015-02-14 08:00:00,planned
Conesville Station - Sunnyvale 230 kV Ckt 1,2015-02-12 08:00:00,2015-02-20 08:00:00,planned
Brimley - Honeyville Substation 138 kV,2015-02-17 08:00:00,2015-03-06 08:00:00,planned
Minnehaha - Imperial Dam 100 kV #1,2015-02-11 08:00:00,2015-02-13 08:00:00,planned
Lugo - Waymart Wind 138 kV Cir. 1,2015-02-17 08:00:00,2015-02-27 08:00:00,planned
Helicon - Como 138 kV Cir. 1,2015-02-17 08:00:00,2015-03-04 08:00:00,planned
Apple Riv - Vly Way 138 kV Cir. 1,2015-02-19 08:00:00,2015-03-10 08:00:00,planned
Portage Ind Park - Cantonment 100 kV line,2015-02-16 08:00:00,2015-02-26 08:00:00,planned
Laurel Wnd Farm Substation - Orsted 138 kV Ckt 1,2015-03-01 19:00:00,2015-03-19 19:00:00,planned
Hangman - Fern St 230 kV Ckt 1,2015-02-27 19:00:00,2015-03-18 19:00:00,planned
Alcazar - Harbeson 100 kV Ckt 1,2015-02-25 19:00:00,2015-03-07 19:00:00,planned
Venida - Morgan Hill Substation 138 kV Cir. 1,2015-02-25 19:00:00,2015-03-08 19:00:00,planned
Necessity - Johnston Lfg Turbine Plant 138 kV #1,2015-02-24 19:00:00,2015-03-02 19:00:00,planned
Fox Riv - Georgia-Pacific Crossett Llc 138 kV,2015-03-04 19:00:00,2015-03-05 19:00:00,planned
Buchanan Mi - Northern 100 kV Circuit 1,2015-03-05 19:00:00,2015-03-17 19:00:00,planned
Pecospnm - Lamping Station 138 kV #1,2015-02-27 19:00:00,2015-03-02 19:00:00,planned
Indrio - Lake Hubbard 138 kV #1,2015-03-01 19:00:00,2015-03-11 19:00:00,planned
Mission - Bergen Generating Station 138 kV,2015-03-02 19:00:00,2015-03-13 19:00:00,planned
Athol - Alouette 100 kV #1,2015-02-27 19:00:00,2015-03-16 19:00:00,planned
Brunswick - Jersey Avenue 138 kV #1,2015-02-26 19:00:00,2015-02-28 19:00:00,planned
Cheyenne - Rock Tavern 138 kV,2015-02-26 19:00:00,2015-03-02 19:00:00,planned
Sobieski - Carrollton-Josey Lane 138 kV Line 1,2015-03-03 19:00:00,2015-03-09 19:00:00,planned
International Paper - Flatlick 500 kV Cir. 1,2015-03-01 19:00:00,2015-03-20 19:00:00,planned
Draffin - Underground 138 kV,2015-03-03 19:00:00,2015-03-17 19:00:00,planned
Riverton 230 - Remington Ct 138 kV Circuit 1,2015-02-27 19:00:00,2015-03-09 19:00:00,planned
Kendall County Generation Facility - Dresden Generating Sta 100 kV Circuit 3,2015-02-28 19:00:00,2015-03-09 19:00:00,planned
Carrabelle Substation - G E Substation 138 kV line,2015-02-26 19:00:00,2015-03-02 19:00:00,planned
Franklin - Stony Brook 138 kV,2015-03-01 19:00:00,2015-03-09 19:00:00,planned
Kingston - Rathdrum 138 kV Cir. 1,2015-03-04 19:00:00,2015-03-12 19:00:00,planned
Gray - Island Substation 138 kV Line 1,2015-02-28 19:00:00,2015-03-19 19:00:00,planned
Pine Bluff W - Lake Kingman Substation 138 kV Cir. 1,2015-02-28 19:00:00,2015-03-14 19:00:00,planned
Devils Den - Lewis River 138 kV Cir. 1,2015-02-24 19:00:00,2015-02-25 19:00:00,planned
Wewahootee - Alabaster 138 kV #1,2015-02-26 19:00:00,2015-02-28 19:00:00,planned
Baldwin - Clevland Thermal 100 kV Circuit 1,2015-02-28 19:00:00,2015-03-19 19:00:00,planned
Roanoke - President Park 138 kV Cir. 1,2015-03-04 19:00:00,2015-03-15 19:00:00,planned
S Jordan - Mount Pleasant Substation 138 kV Ckt 1,2015-03-01 19:00:00,2015-03-21 19:00:00,planned
West Staunton - Prince William Dp 138 kV Ckt 1,2015-02-28 19:00:00,2015-03-08 19:00:00,planned
Tascaderos - Cresskill 138 kV #1,2015-02-24 19:00:00,2015-03-05 19:00:00,planned
7Th Avenue - Crystal Substation 138 kV,2015-02-24 19:00:00,2015-03-14 19:00:00,planned
N Tomh - Jct Substation 230 kV L,2015-03-01 19:00:00,2015-03-16 19:00:00,planned
Hazlehurst - Gantt 138 kV #1,2015-02-24 19:00:00,2015-03-10 19:00:00,planned
Tsawassen - Tosa 138 kV Line 1,2015-02-28 19:00:00,2015-03-03 19:00:00,planned
Picway - Schodack 100 kV Circuit 1,2015-03-29 08:00:00,2015-04-07 08:00:00,planned
West Siloam Springs - Bogue 100 kV #1,2015-03-31 08:00:00,2015-04-18 08:00:00,planned
Hoyt Substation - Collier 138 kV Circuit 1,2015-03-26 08:00:00,2015-03-31 08:00:00,planned
Gable Street - Commercial Metals 138 kV Cir. 1,2015-03-24 08:00:00,2015-03-26 08:00:00,planned
Wagon Wheel Substation - Last Chance 138 kV,2015-03-28 08:00:00,2015-04-06 08:00:00,planned
Gordonsville Energy Lp - Santa Clara 138 kV Circuit 1,2015-03-29 08:00:00,2015-04-17 08:00:00,planned
Georgia Pacific Paper - Warm Springs 138 kV Circuit 1,2015-03-24 08:00:00,2015-04-08 08:00:00,planned
Wallisville - Lullwater 100 kV Cir. 1,2015-03-27 08:00:00,2015-04-12 08:00:00,planned
Libertyville Substation - Nichols Canyon 100 kV Line,2015-03-27 08:00:00,2015-04-15 08:00:00,planned
Wauzeka - Granby 138 kV Circuit 1,2015-03-25 08:00:00,2015-04-05 08:00:00,planned
West Shackelford Substation - North Fond Du Lac 138 kV #1,2015-03-28 08:00:00,2015-04-09 08:00:00,planned
Glenn-Cousa Irrig - Penhook 138 kV Ckt 1,2015-03-31 08:00:00,2015-04-08 08:00:00,planned
Mogadore - Mcross 138 kV Line,2015-03-30 08:00:00,2015-04-19 08:00:00,planned
Saltery Bay - W Sacramento 138 kV #1,2015-03-28 08:00:00,2015-03-31 08:00:00,planned
Sutton - Kellnersville 138 kV,2015-04-01 08:00:00,2015-04-08 08:00:00,planned
Clarkson St - Rockingham 138 kV line,2015-03-30 08:00:00,2015-04-05 08:00:00,planned
Detour - Cedarville Jct 138 kV Circuit 1,2015-03-30 08:00:00,2015-04-06 08:00:00,planned
Murray - Chuluota 138 kV #1,2015-03-27 08:00:00,2015-04-08 08:00:00,planned
Ibm Bailey - Fort St Vrain 500 kV Ckt 1,2015-03-30 08:00:00,2015-04-14 08:00:00,planned
Frontenac - Q & Watt 100 kV,2015-03-26 08:00:00,2015-04-11 08:00:00,planned
Conover - St Nicholas Cogen Project 138 kV Ckt 1,2015-03-26 08:00:00,2015-04-01 08:00:00,planned
W Temple - San Simeon-Stefano 345 kV #1,2015-03-29 08:00:00,2015-03-30 08:00:00,planned
12Th & Irving - Inabon Substation 138 kV Circuit 1,2015-03-29 08:00:00,2015-04-04 08:00:00,planned
Mojave Siphon - Orange 345 kV Cir. 1,2015-03-30 08:00:00,2015-04-06 08:00:00,planned
Doss - South Columbia 138 kV Cir. 1,2015-03-26 08:00:00,2015-03-28 08:00:00,planned
S Baltimore - Sandune 138 kV Cir. 1,2015-03-26 08:00:00,2015-04-01 08:00:00,planned
Rivertex - Mwd Temescal 100 kV,2015-03-26 08:00:00,2015-04-03 08:00:00,planned
Goose Lake - Jug St Substation 100 kV Line 1,2015-03-29 08:00:00,2015-04-11 08:00:00,planned
Marianna - Oak Hall 138 kV #1,2015-03-30 08:00:00,2015-03-31 08:00:00,planned
Moize Crk - Laporte 100 kV #2,2015-03-29 08:00:00,2015-04-16 08:00:00,planned
Dyer - Silver Bow 100 kV Ckt 1,2015-03-26 08:00:00,2015-04-11 08:00:00,planned
Easy Rd - Ykk Usa Chestney 230 kV Line 1,2015-03-23 08:00:00,2015-04-09 08:00:00,planned
Cemex - Amps Substation 138 kV #1,2015-03-28 08:00:00,2015-04-05 08:00:00,planned
Lewistown No. 1 - Beardsley St 138 kV Line 1,2015-03-27 08:00:00,2015-04-10 08:00:00,planned
King'S Mill - Sunny Isles 138 kV Circuit 1,2015-03-24 08:00:00,2015-04-07 08:00:00,planned
Kings - Clayton 138 kV,2015-03-28 08:00:00,2015-04-09 08:00:00,planned
Ivyglen Meter - Alder 230 kV Line 1,2015-03-30 08:00:00,2015-03-31 08:00:00,planned
Florida - N Huntington 138 kV,2015-03-27 08:00:00,2015-03-31 08:00:00,planned
Roanoke Rapids - Rosemary Power Sta 138 kV,2015-03-26 08:00:00,2015-04-10 08:00:00,planned
Reenergy Stratton Llc - Millercoors Trenton Brewery 230 kV Line 1,2015-04-01 08:00:00,2015-04-11 08:00:00,planned
Elgin Energy Center Llc - Gibson Sta 100 kV,2015-03-25 08:00:00,2015-04-12 08:00:00,planned
Duplainville Substation - Trabue 138 kV #1,2015-03-30 08:00:00,2015-04-06 08:00:00,planned
Sayreville Cogeneration Facility - Read Oak Sta 138 kV line,2015-03-31 08:00:00,2015-04-16 08:00:00,planned
Goddard Steam Plant - Rossmoor 138 kV Cir. 1,2015-03-27 08:00:00,2015-03-29 08:00:00,planned
Manley Sand - Lost Riv 100 kV Ckt 1,2015-03-28 08:00:00,2015-03-31 08:00:00,planned
Boulder - Second Fork 100 kV #1,2015-03-26 08:00:00,2015-04-07 08:00:00,planned
Capitol - Marshall Wind Farm 138 kV Ckt 1,2015-03-31 08:00:00,2015-04-03 08:00:00,planned
Ozark Beach - Mt. View 138 kV Cir. 1,2015-03-31 08:00:00,2015-04-19 08:00:00,planned
Rosemore B - Goose Haven 100 kV,2015-03-29 08:00:00,2015-04-02 08:00:00,planned
Forbing Rd - Whillock 138 kV Cir. 1,2015-03-23 08:00:00,2015-04-10 08:00:00,planned
Kilarc - Thermas 138 kV L,2015-03-25 08:00:00,2015-03-31 08:00:00,planned
Allegheny Energy Units 3 4 & 5 - Sugar Hill 345 kV,2015-03-23 08:00:00,2015-04-01 08:00:00,planned
Monel - Rustburg Substation 138 kV Line 1,2015-04-01 08:00:00,2015-04-16 08:00:00,planned
Woodlands - Charco Hondo 8008 345 kV Cir. 1,2015-03-31 08:00:00,2015-04-02 08:00:00,planned
West Mauston - Grs Richmond 100 kV Line 1,2015-03-27 08:00:00,2015-04-06 08:00:00,planned
Blackoot - Southeast Chicago Energy Project 100 kV Circuit 2,2015-03-25 08:00:00,2015-04-09 08:00:00,planned
Ross Fork - G-P Gypsum 138 kV Circuit 1,2015-03-25 08:00:00,2015-04-08 08:00:00,planned
Palmer - Wolf Hills Energy 138 kV line,2015-03-28 08:00:00,2015-03-30 08:00:00,planned
N Lima - Ashland City 100 kV Cir. 1,2015-03-24 08:00:00,2015-04-08 08:00:00,planned
Engle-Eastern Tap - Pocket N 138 kV,2015-03-29 08:00:00,2015-04-16 08:00:00,planned
Durango - Pinelawn 138 kV line,2015-03-25 08:00:00,2015-04-05 08:00:00,planned
Egg Harbor - Cairo 345 kV L,2015-03-31 08:00:00,2015-04-16 08:00:00,planned
A B Paterson - Bell Shoals 138 kV Circuit 1,2015-03-23 08:00:00,2015-03-28 08:00:00,planned
Toro Negro 2 9901 - Anoka 138 kV #1,2015-03-23 08:00:00,2015-03-29 08:00:00,planned
Leesville - Lyondell 138 kV #1,2015-03-27 08:00:00,2015-04-04 08:00:00,planned
Blackrock - Vfw Park 138 kV Ckt 1,2015-04-01 08:00:00,2015-04-02 08:00:00,planned
Glendale Hts - Sand Hill 138 kV Line 1,2015-04-01 08:00:00,2015-04-21 08:00:00,planned
Alibates - Latah Junction 138 kV Circuit 1,2015-05-22 17:00:00,2015-06-03 17:00:00,planned
Meadow - Kenowa 100 kV line,2015-05-25 17:00:00,2015-06-07 17:00:00,planned
Wallisville - Lafayatte Conord Road 100 kV Line 1,2015-05-19 17:00:00,2015-05-20 17:00:00,planned
Onancock Diesel Generation Facility - Don Julio-Lorac Vista 100 kV Ckt 1,2015-05-28 17:00:00,2015-06-04 17:00:00,planned
Rec Laprairie - Sumner 138 kV Ckt 1,2015-05-23 17:00:00,2015-06-02 17:00:00,planned
East Methuen - Gray'S Flat 230 kV,2015-05-26 17:00:00,2015-06-12 17:00:00,planned
Elmwest Substation - W Cape 138 kV,2015-05-19 17:00:00,2015-05-22 17:00:00,planned
Cayuga - Bluestone 100 kV L,2015-05-28 17:00:00,2015-06-10 17:00:00,planned
Moraga - Goodyear Lake Pant 138 kV Line 1,2015-05-26 17:00:00,2015-05-28 17:00:00,planned
Surrey Ridge - Rabbt Crk 138 kV Ckt 1,2015-05-25 17:00:00,2015-06-06 17:00:00,planned
Cabo Rojo Provisional 6705 - Williams Field 138 kV,2015-05-19 17:00:00,2015-05-29 17:00:00,planned
Key West Diesel - Luka 100 kV Circuit 1,2015-05-25 17:00:00,2015-06-12 17:00:00,planned
Shady Glen - Cairo Bend 138 kV #1,2015-05-27 17:00:00,2015-06-16 17:00:00,planned
Canonicus - East Manhattan 100 kV Line 1,2015-05-28 17:00:00,2015-06-06 17:00:00,planned
Santa Rosa Energy Center - Balch 138 kV,2015-05-22 17:00:00,2015-06-03 17:00:00,planned
Prairie Horizon Agri Energy - Thorntown 138 kV #1,2015-05-20 17:00:00,2015-06-07 17:00:00,planned
Stevens Road - Conesville Station 230 kV #1,2015-05-24 17:00:00,2015-06-09 17:00:00,planned
Longview2 - Lowmoor Substation 345 kV Line,2015-05-27 17:00:00,2015-06-02 17:00:00,planned
Wagner - Broadland 138 kV,2015-05-20 17:00:00,2015-06-08 17:00:00,planned
Downs - Alps 100 kV Circuit 1,2015-05-22 17:00:00,2015-06-08 17:00:00,planned
Tinley Park - Peach Grove D.P 100 kV #1,2015-05-21 17:00:00,2015-06-10 17:00:00,planned
Sta H - Hayesville 138 kV,2015-05-22 17:00:00,2015-06-08 17:00:00,planned
Heyburn Substation - Lysander 138 kV Cir. 1,2015-05-23 17:00:00,2015-06-03 17:00:00,planned
