branch,fid,kind,sub_a,sub_b,kv,rate,touches_external,length_km,circuit
3580,L:6553:6562:138,L,6553,6562,138.0,197.12,False,6.94641129432354,1
3581,B:6554:138,B,6554,6554,138.0,0.0,False,0.0,1
3582,L:6554:6562:138,L,6554,6562,138.0,212.37,False,6.099563799449218,1
3583,L:6554:6563:138,L,6563,6554,138.0,230.23,False,10.11832915264909,1
3584,L:6555:6581:138,L,6555,6581,138.0,216.56,False,9.275320993984483,1
3585,B:6557:138,B,6557,6557,138.0,0.0,False,0.0,1
3586,L:6557:6572:138,L,6572,6557,138.0,238.69,False,9.145257907865046,1
3587,L:6558:7062:138,L,6558,7062,138.0,259.01,False,22.89777686281536,1
3588,B:6559:138,B,6559,6559,138.0,0.0,False,0.0,1
3589,L:6559:6564:138,L,6559,6564,138.0,230.22,False,4.144745339421137,1
3590,B:6560:138,B,6560,6560,138.0,0.0,False,0.0,1
3591,L:6560:7073:138,L,6560,7073,138.0,257.49,False,2.7143509417726723,1
3592,L:6560:7079:138,L,7079,6560,138.0,254.56,False,5.640265412688961,1
3593,B:6562:138,B,6562,6562,138.0,0.0,False,0.0,1
3594,B:6563:138,B,6563,6563,138.0,0.0,False,0.0,1
3595,L:6564:7072:138,L,6564,7072,138.0,223.15,False,8.074058219118216,1
3596,B:6565:138,B,6565,6565,138.0,0.0,False,0.0,1
3597,L:6565:6567:138,L,6567,6565,138.0,226.42,False,3.6243167066728534,1
3598,B:6570:138,B,6570,6570,138.0,0.0,False,0.0,1
3599,L:6570:6574:138,L,6574,6570,138.0,236.28,False,8.827624520288632,1
3600,B:6571:138,B,6571,6571,138.0,0.0,False,0.0,1
3601,L:6571:6574:138,L,6574,6571,138.0,247.15,False,10.509757586895804,1
3602,L:6571:7042:138,L,6571,7042,138.0,229.57,False,14.88150702410906,1
3603,B:6572:138,B,6572,6572,138.0,0.0,False,0.0,1
3604,L:6572:7043:138,L,6572,7043,138.0,244.79,False,18.148782660815375,1
3605,L:6574:8646:138,L,6574,8646,138.0,156.6,False,29.997084273618473,1
3606,B:6576:138,B,6576,6576,138.0,0.0,False,0.0,1
3607,B:6577:138,B,6577,6577,138.0,0.0,False,0.0,1
3608,B:6578:138,B,6578,6578,138.0,0.0,False,0.0,1
3609,L:6578:6579:138,L,6579,6578,138.0,209.4,False,5.482352037420197,1
3610,L:6579:6580:138,L,6580,6579,138.0,217.24,False,8.617821807900114,1
3611,L:6580:7168:138,L,7168,6580,138.0,223.01,False,10.5098292310328,1
3612,B:6581:138,B,6581,6581,138.0,0.0,False,0.0,1
3613,L:6581:6584:138,L,6581,6584,138.0,232.12,False,3.3461365118550526,1
3614,L:6582:6583:138,L,6582,6583,138.0,302.55,False,8.178122835008434,1
3615,L:6582:6584:138,L,6582,6584,138.0,246.09,False,4.0691309685176895,1
3616,X:6585:345:1,X,6585,6585,345.0,501.06,False,0.0,1
3617,B:6585:345,B,6585,6585,345.0,0.0,False,0.0,1
3618,B:6585:345,B,6585,6585,345.0,0.0,False,0.0,2
3619,X:6585:138:1,X,6585,6585,138.0,451.06,False,0.0,1
3620,L:6585:6588:138,L,6585,6588,138.0,302.48,False,3.5305297032545218,1
3621,X:6585:14:1,X,6585,6585,13.8,50.0,False,0.0,1
3622,L:6585:7168:345,L,7168,6585,345.0,1221.63,False,21.340552565207663,1
3623,L:6585:7169:345,L,6585,7169,345.0,1106.25,False,14.372410565749403,1
3624,L:6586:6587:138,L,6586,6587,138.0,222.03,False,1.8145415188110947,1
3625,L:6587:6591:138,L,6591,6587,138.0,233.95,False,11.949299112916078,1
3626,B:6588:138,B,6588,6588,138.0,0.0,False,0.0,1
3627,B:6589:138,B,6589,6589,138.0,0.0,False,0.0,1
3628,L:6589:6590:138,L,6590,6589,138.0,246.66,False,5.853159373646902,1
3629,L:6589:6982:138,L,6589,6982,138.0,249.02,False,19.620253172613907,1
3630,L:6590:6591:138,L,6591,6590,138.0,240.16,False,4.594347564515695,1
3631,B:6592:138,B,6592,6592,138.0,0.0,False,0.0,1
3632,L:6592:6614:138,L,6614,6592,138.0,175.78,False,8.04502896282755,1
3633,L:6592:6616:138,L,6592,6616,138.0,183.06,False,4.283751874521327,1
3634,L:6592:6817:138,L,6592,6817,138.0,190.24,False,16.457397466333585,1
3635,B:6593:138,B,6593,6593,138.0,0.0,False,0.0,1
3636,L:6593:6598:138,L,6593,6598,138.0,271.0,False,8.53120555588644,1
3637,B:6594:138,B,6594,6594,138.0,0.0,False,0.0,1
3638,L:6594:6607:138,L,6594,6607,138.0,229.6,False,8.635385646833683,1
3639,L:6594:6618:138,L,6594,6618,138.0,188.96,False,6.749530140838359,1
3640,L:6595:6606:138,L,6595,6606,138.0,189.67,False,5.771104066724213,1
3641,L:6595:6631:138,L,6595,6631,138.0,204.27,False,1.9647552924273666,1
3642,L:6596:6609:138,L,6596,6609,138.0,222.06,False,2.371679090455276,1
3643,L:6596:6618:138,L,6618,6596,138.0,168.73,False,3.610426588309607,1
3644,B:6597:138,B,6597,6597,138.0,0.0,False,0.0,1
3645,L:6597:6609:138,L,6609,6597,138.0,272.45,False,6.2178007380968525,1
3646,L:6597:7124:138,L,6597,7124,138.0,293.2,False,0.8892419928676558,1
3647,X:6598:500:345,X,6598,6598,500.0,1235.98,False,0.0,1
3648,X:6598:500:345,X,6598,6598,500.0,1235.98,False,0.0,2
3649,X:6598:500:345,X,6598,6598,500.0,1235.98,False,0.0,3
3650,B:6598:500,B,6598,6598,500.0,0.0,False,0.0,1
3651,X:6598:345:138,X,6598,6598,345.0,507.59,False,0.0,1
3652,B:6598:345,B,6598,6598,345.0,0.0,False,0.0,1
3653,L:6598:6601:138,L,6598,6601,138.0,256.42,False,5.010359260257409,1
3654,L:6598:7124:500,L,7124,6598,500.0,2466.92,False,23.15764028639958,1
3655,L:6598:7126:500,L,6598,7126,500.0,2764.61,False,39.11870151013415,1
3656,L:6598:7149:500,L,6598,7149,500.0,2967.9,False,20.48190023396774,1
3657,L:6599:6601:138,L,6599,6601,138.0,234.09,False,5.225673982289892,1
3658,L:6599:6611:138,L,6599,6611,138.0,201.71,False,3.523577897184482,1
3659,B:6600:138,B,6600,6600,138.0,0.0,False,0.0,1
3660,L:6600:6604:138,L,6604,6600,138.0,219.82,False,3.271408647216012,1
3661,L:6600:6612:138,L,6600,6612,138.0,188.99,False,2.251912372401696,1
3662,L:6602:6622:138,L,6602,6622,138.0,205.29,False,3.8307857049390126,1
3663,L:6602:6630:138,L,6602,6630,138.0,230.77,False,10.376126114107242,1
3664,L:6603:6621:138,L,6603,6621,138.0,183.32,False,5.443845483404018,1
3665,L:6604:6609:138,L,6609,6604,138.0,243.09,False,1.5763366433858381,1
3666,L:6605:6625:138,L,6605,6625,138.0,164.68,False,6.801730977044389,1
3667,L:6605:6632:138,L,6605,6632,138.0,232.56,False,7.1869813403523315,1
3668,L:6606:6626:138,L,6626,6606,138.0,268.87,False,10.18677778262947,1
3669,L:6606:6630:138,L,6606,6630,138.0,249.6,False,2.334574013004573,1
3670,X:6607:345:1,X,6607,6607,345.0,497.87,False,0.0,1
3671,B:6607:345,B,6607,6607,345.0,0.0,False,0.0,1
3672,B:6607:345,B,6607,6607,345.0,0.0,False,0.0,2
3673,X:6607:138:1,X,6607,6607,138.0,472.87,False,0.0,1
3674,L:6607:6632:138,L,6632,6607,138.0,248.28,False,2.603456981665872,1
3675,L:6607:7121:138,L,6607,7121,138.0,258.19,False,4.87965918014048,1
3676,X:6607:14:1,X,6607,6607,13.8,25.0,False,0.0,1
3677,L:6607:7124:345,L,7124,6607,345.0,1195.43,False,10.214915240667036,1
3678,B:6608:138,B,6608,6608,138.0,0.0,False,0.0,1
3679,L:6608:6619:138,L,6619,6608,138.0,220.23,False,1.4864725137362587,1
3680,L:6608:7149:138,L,7149,6608,138.0,246.42,False,6.068163362230589,1
3681,L:6610:6613:138,L,6610,6613,138.0,190.68,False,1.4448563919961257,1
3682,L:6610:6619:138,L,6610,6619,138.0,194.84,False,1.8004863297426805,1
3683,B:6612:138,B,6612,6612,138.0,0.0,False,0.0,1
3684,L:6612:6795:138,L,6612,6795,138.0,210.56,False,8.092807674674663,1
3685,L:6613:6814:138,L,6613,6814,138.0,222.65,False,2.7418841736700954,1
3686,L:6614:6797:138,L,6797,6614,138.0,218.47,False,2.5777031309457974,1
3687,L:6615:6808:138,L,6615,6808,138.0,243.86,False,2.2630607630669894,1
3688,L:6615:7149:138,L,6615,7149,138.0,263.59,False,1.6246752301584635,1
3689,L:6616:6816:138,L,6816,6616,138.0,215.02,False,3.784857160209232,1
3690,L:6617:6802:138,L,6802,6617,138.0,235.91,False,4.360801981803643,1
3691,L:6617:6812:138,L,6617,6812,138.0,256.49,False,4.850945262702674,1
3692,L:6618:7121:138,L,6618,7121,138.0,212.57,False,2.1943951357042186,1
3693,B:6619:138,B,6619,6619,138.0,0.0,False,0.0,1
3694,L:6620:6796:138,L,6796,6620,138.0,234.98,False,7.14320694259554,1
3695,L:6620:6816:138,L,6620,6816,138.0,228.82,False,5.967578090234681,1
3696,B:6623:138,B,6623,6623,138.0,0.0,False,0.0,1
3697,L:6626:6628:138,L,6628,6626,138.0,263.17,False,5.277458377129674,1
3698,B:6627:138,B,6627,6627,138.0,0.0,False,0.0,1
3699,L:6627:6628:138,L,6627,6628,138.0,231.97,False,7.631778637133125,1
3700,L:6629:6818:138,L,6818,6629,138.0,237.81,False,4.057584463390133,1
3701,L:6631:6818:138,L,6631,6818,138.0,228.93,False,5.045132533929268,1
3702,L:6633:6635:138,L,6633,6635,138.0,237.58,False,4.1900669656356335,1
3703,L:6633:6636:138,L,6636,6633,138.0,226.57,False,7.602962789954822,1
3704,L:6634:6663:138,L,6663,6634,138.0,251.78,False,4.335651847960361,1
3705,L:6634:7104:138,L,6634,7104,138.0,262.76,False,6.598064956334404,1
3706,B:6635:138,B,6635,6635,138.0,0.0,False,0.0,1
3707,L:6635:6663:138,L,6663,6635,138.0,249.18,False,3.9994596127229354,1
3708,L:6636:6647:138,L,6636,6647,138.0,240.42,False,17.453515182201006,1
3709,L:6636:6664:138,L,6664,6636,138.0,209.72,False,3.7655344102775596,1
3710,L:6636:6667:138,L,6636,6667,138.0,248.02,False,4.766202000479128,1
3711,L:6637:6648:138,L,6637,6648,138.0,207.68,False,9.187990513466735,1
3712,L:6637:6651:138,L,6637,6651,138.0,188.01,False,5.184871751745177,1
3713,B:6638:138,B,6638,6638,138.0,0.0,False,0.0,1
3714,L:6638:6645:138,L,6638,6645,138.0,231.27,False,5.42610987554345,1
3715,L:6638:6654:138,L,6654,6638,138.0,222.26,False,4.633911061438127,1
3716,B:6639:138,B,6639,6639,138.0,0.0,False,0.0,1
3717,L:6639:6653:138,L,6639,6653,138.0,253.89,False,11.252096771769958,1
3718,L:6641:6670:138,L,6670,6641,138.0,211.04,False,19.847004707910088,1
3719,L:6641:7037:138,L,6641,7037,138.0,200.46,False,11.425113032745397,1
3720,B:6642:138,B,6642,6642,138.0,0.0,False,0.0,1
3721,L:6642:6668:138,L,6668,6642,138.0,200.62,False,8.791774613141245,1
3722,L:6642:7154:138,L,6642,7154,138.0,261.46,False,8.613221665366883,1
3723,L:6643:6652:138,L,6652,6643,138.0,228.3,False,11.570565244979518,1
3724,L:6644:7112:138,L,6644,7112,138.0,278.51,False,4.534284393360106,1
3725,L:6646:6663:138,L,6646,6663,138.0,208.1,False,12.66546475347314,1
3726,L:6646:7151:138,L,7151,6646,138.0,232.79,False,7.951026620125371,1
3727,L:6647:6673:138,L,6647,6673,138.0,227.75,False,11.338591730599498,1
3728,L:6647:6675:138,L,6675,6647,138.0,210.57,False,6.124370862724139,1
3729,L:6647:6679:138,L,6647,6679,138.0,240.27,False,6.792346950591865,1
3730,X:6648:345:1,X,6648,6648,345.0,557.9,False,0.0,1
3731,B:6648:345,B,6648,6648,345.0,0.0,False,0.0,1
3732,X:6648:138:1,X,6648,6648,138.0,483.66,False,0.0,1
3733,L:6648:6665:138,L,6648,6665,138.0,284.5,False,4.540987083868152,1
3734,L:6648:6678:138,L,6648,6678,138.0,222.92,False,4.290661869079479,1
3735,X:6648:14:1,X,6648,6648,13.8,74.24,False,0.0,1
3736,L:6648:6671:345,L,6671,6648,345.0,1160.22,False,27.129760590300886,1
3737,L:6648:7104:345,L,6648,7104,345.0,1282.68,False,15.158729305714807,1
3738,L:6648:7112:345,L,6648,7112,345.0,1070.18,False,27.450586740634417,1
3739,L:6649:6666:138,L,6666,6649,138.0,260.84,False,8.152112541896518,1
3740,L:6650:6675:138,L,6675,6650,138.0,170.0,False,2.762916936455666,1
3741,L:6650:6677:138,L,6650,6677,138.0,226.22,False,7.674393243532292,1
3742,B:6651:138,B,6651,6651,138.0,0.0,False,0.0,1
3743,L:6651:6652:138,L,6652,6651,138.0,209.41,False,4.264662598127306,1
3744,B:6653:138,B,6653,6653,138.0,0.0,False,0.0,1
3745,L:6653:6665:138,L,6653,6665,138.0,262.62,False,6.799940479992722,1
3746,B:6654:138,B,6654,6654,138.0,0.0,False,0.0,1
3747,L:6654:6678:138,L,6654,6678,138.0,177.88,False,8.42186950413134,1
3748,L:6655:6666:138,L,6655,6666,138.0,263.84,False,4.717547833233407,1
3749,L:6655:7170:138,L,6655,7170,138.0,277.93,False,10.08521378281305,1
3750,L:6657:6658:138,L,6658,6657,138.0,203.58,False,5.69400923857722,1
3751,B:6658:138,B,6658,6658,138.0,0.0,False,0.0,1
3752,L:6658:7113:138,L,6658,7113,138.0,234.29,False,7.858686333015621,1
3753,B:6659:138,B,6659,6659,138.0,0.0,False,0.0,1
3754,L:6659:6679:138,L,6659,6679,138.0,225.03,False,17.35067301399066,1
3755,L:6659:7153:138,L,6659,7153,138.0,205.76,False,5.871091040620189,1
3756,L:6660:6680:138,L,6680,6660,138.0,211.79,False,5.977614889421633,1
3757,L:6660:7113:138,L,7113,6660,138.0,245.84,False,3.592532400583601,1
3758,L:6661:6662:138,L,6661,6662,138.0,195.07,False,4.906948682820627,1
3759,L:6661:6680:138,L,6680,6661,138.0,203.07,False,8.637533789545,1
3760,L:6662:7037:138,L,6662,7037,138.0,216.45,False,11.33242040235722,1
3761,B:6664:138,B,6664,6664,138.0,0.0,False,0.0,1
3762,L:6665:6679:138,L,6665,6679,138.0,264.46,False,4.126400746358596,1
3763,L:6667:7151:138,L,6667,7151,138.0,255.74,False,14.493245306569191,1
3764,L:6670:7151:138,L,6670,7151,138.0,220.03,False,19.101134423903062,1
3765,X:6671:345:138,X,6671,6671,345.0,422.29,False,0.0,1
3766,B:6671:345,B,6671,6671,345.0,0.0,False,0.0,1
3767,L:6671:6672:138,L,6671,6672,138.0,238.99,False,5.398733233105791,1
3768,L:6671:6717:138,L,6671,6717,138.0,260.22,False,16.000959516196612,1
3769,B:6672:138,B,6672,6672,138.0,0.0,False,0.0,1
3770,L:6673:6674:138,L,6674,6673,138.0,181.0,False,6.182457917715277,1
3771,L:6674:7153:138,L,6674,7153,138.0,231.19,False,5.723306659227155,1
3772,B:6676:138,B,6676,6676,138.0,0.0,False,0.0,1
3773,L:6676:6677:138,L,6676,6677,138.0,244.78,False,5.278476832090439,1
3774,L:6676:7113:138,L,6676,7113,138.0,259.36,False,6.782728176037301,1
3775,B:6677:138,B,6677,6677,138.0,0.0,False,0.0,1
3776,L:6681:6993:138,L,6681,6993,138.0,222.56,False,29.140516794573827,1
3777,L:6681:7022:138,L,6681,7022,138.0,202.32,False,16.901320001568156,1
3778,L:6682:6683:138,L,6682,6683,138.0,214.1,False,16.066452982695914,1
3779,L:6682:7130:138,L,7130,6682,138.0,172.41,False,10.459652943857277,1
3780,B:6683:138,B,6683,6683,138.0,0.0,False,0.0,1
3781,B:6684:138,B,6684,6684,138.0,0.0,False,0.0,1
3782,L:6684:6685:138,L,6684,6685,138.0,226.33,False,30.41775562268181,1
3783,L:6684:6688:138,L,6684,6688,138.0,254.02,False,21.915355739672457,1
3784,L:6684:6690:138,L,6684,6690,138.0,296.85,False,25.457313022617843,1
3785,L:6684:6694:138,L,6684,6694,138.0,225.73,False,22.542761667360402,1
3786,L:6685:6688:138,L,6685,6688,138.0,224.56,False,9.231811566320419,1
3787,B:6686:138,B,6686,6686,138.0,0.0,False,0.0,1
3788,L:6686:7105:138,L,6686,7105,138.0,250.02,False,13.373483189138954,1
3789,L:6687:6688:138,L,6687,6688,138.0,186.1,False,19.032807430846752,1
3790,L:6687:6696:138,L,6696,6687,138.0,203.87,False,16.596297039594706,1
3791,L:6687:6698:138,L,6687,6698,138.0,173.1,False,17.694905936686695,1
3792,L:6687:7130:138,L,6687,7130,138.0,211.05,False,12.681182633010543,1
3793,L:6689:6790:138,L,6689,6790,138.0,224.67,False,9.803530655380099,1
3794,L:6689:7029:138,L,6689,7029,138.0,228.3,False,24.090330139774952,1
3795,L:6689:7130:138,L,7130,6689,138.0,296.86,False,12.488590578085123,1
3796,B:6690:138,B,6690,6690,138.0,0.0,False,0.0,1
3797,L:6690:7105:138,L,7105,6690,138.0,301.55,False,6.299636042264901,1
3798,L:6691:6694:138,L,6691,6694,138.0,227.9,False,22.759236082515145,1
3799,L:6691:6999:138,L,6691,6999,138.0,207.94,False,42.144683296471754,1
3800,L:6692:6693:138,L,6692,6693,138.0,254.65,False,1.9666893970256882,1
3801,L:6692:6695:138,L,6692,6695,138.0,227.01,False,6.002925964392979,1
3802,X:6693:345:138,X,6693,6693,345.0,383.26,False,0.0,1
3803,B:6693:345,B,6693,6693,345.0,0.0,False,0.0,1
3804,L:6693:7117:345,L,6693,7117,345.0,1112.06,False,50.68746341541446,1
3805,L:6693:7130:345,L,6693,7130,345.0,1028.8,False,24.184268568945196,1
3806,L:6693:6694:138,L,6693,6694,138.0,232.44,False,4.004388593821386,1
3807,L:6693:7000:138,L,6693,7000,138.0,198.01,False,39.226072268202266,1
3808,B:6695:138,B,6695,6695,138.0,0.0,False,0.0,1
3809,L:6695:7130:138,L,7130,6695,138.0,230.74,False,16.811790564437185,1
3810,B:6696:138,B,6696,6696,138.0,0.0,False,0.0,1
3811,L:6696:6698:138,L,6698,6696,138.0,196.14,False,6.107423305424012,1
3812,L:6697:6698:138,L,6698,6697,138.0,225.69,False,10.212903316495971,1
3813,L:6697:7130:138,L,7130,6697,138.0,253.4,False,6.6034030512591855,1
3814,L:6699:6701:138,L,6701,6699,138.0,180.05,False,9.398982561706399,1
3815,L:6700:6701:138,L,6701,6700,138.0,182.33,False,18.548450723743564,1
3816,B:6701:138,B,6701,6701,138.0,0.0,False,0.0,1
3817,L:6701:6702:138,L,6701,6702,138.0,164.79,False,26.83567235075221,1
3818,L:6702:7669:138,L,7669,6702,138.0,193.82,False,2.6228951850964948,1
3819,L:6702:8110:138,L,6702,8110,138.0,212.58,False,8.871509510502381,1
3820,X:6703:345:138,X,6703,6703,345.0,364.97,False,0.0,1
3821,B:6703:345,B,6703,6703,345.0,0.0,False,0.0,1
3822,L:6703:6707:138,L,6703,6707,138.0,254.91,False,6.6741811796821295,1
3823,L:6703:6709:138,L,6703,6709,138.0,205.25,False,14.251003256682692,1
3824,L:6703:6712:345,L,6703,6712,345.0,1090.97,False,22.752172495948148,1
3825,B:6705:138,B,6705,6705,138.0,0.0,False,0.0,1
3826,L:6705:6726:138,L,6705,6726,138.0,219.37,False,11.301439372301973,1
3827,B:6706:138,B,6706,6706,138.0,0.0,False,0.0,1
3828,L:6706:7125:138,L,7125,6706,138.0,207.24,False,6.409097487887661,1
3829,B:6707:138,B,6707,6707,138.0,0.0,False,0.0,1
3830,L:6708:6728:138,L,6708,6728,138.0,199.68,False,26.239998243536732,1
3831,L:6709:6711:138,L,6711,6709,138.0,209.48,False,7.112707317456367,1
3832,L:6710:6712:138,L,6710,6712,138.0,252.32,False,2.2714126995994293,1
3833,L:6710:6713:138,L,6710,6713,138.0,233.92,False,2.7759714341865176,1
3834,L:6711:7125:138,L,7125,6711,138.0,230.62,False,5.735609071117444,1
3835,X:6712:345:138,X,6712,6712,345.0,364.93,False,0.0,1
3836,B:6712:345,B,6712,6712,345.0,0.0,False,0.0,1
3837,L:6712:6725:345,L,6712,6725,345.0,1167.36,False,25.15671071412511,1
3838,B:6713:138,B,6713,6713,138.0,0.0,False,0.0,1
3839,X:6714:345:1,X,6714,6714,345.0,495.3,False,0.0,1
3840,B:6714:345,B,6714,6714,345.0,0.0,False,0.0,1
3841,X:6714:138:1,X,6714,6714,138.0,397.47,False,0.0,1
3842,L:6714:6719:138,L,6719,6714,138.0,261.95,False,5.058927267268952,1
3843,X:6714:14:1,X,6714,6714,13.8,97.83,False,0.0,1
3844,L:6714:6725:345,L,6725,6714,345.0,1100.56,False,25.084877483408047,1
3845,B:6715:138,B,6715,6715,138.0,0.0,False,0.0,1
3846,L:6715:6725:138,L,6725,6715,138.0,156.12,False,5.756845350969913,1
3847,L:6718:6722:138,L,6718,6722,138.0,249.0,False,11.241775315591712,1
3848,L:6718:6723:138,L,6723,6718,138.0,237.24,False,4.7391866855798925,1
3849,L:6719:6815:138,L,6719,6815,138.0,244.45,False,5.995066310439072,1
3850,L:6720:6803:138,L,6803,6720,138.0,173.89,False,4.4410323884004255,1
3851,L:6720:6805:138,L,6720,6805,138.0,205.77,False,10.247404848572854,1
3852,L:6720:6811:138,L,6811,6720,138.0,222.66,False,4.017210994130951,1
3853,B:6721:138,B,6721,6721,138.0,0.0,False,0.0,1
3854,L:6721:6722:138,L,6721,6722,138.0,182.23,False,5.378890115548606,1
3855,B:6722:138,B,6722,6722,138.0,0.0,False,0.0,1
3856,L:6722:6725:138,L,6722,6725,138.0,268.99,False,9.030797102133997,1
3857,L:6723:6724:138,L,6724,6723,138.0,222.37,False,5.204728351054693,1
3858,X:6725:500:345,X,6725,6725,500.0,882.74,False,0.0,1
3859,B:6725:500,B,6725,6725,500.0,0.0,False,0.0,1
3860,X:6725:345:138,X,6725,6725,345.0,398.1,False,0.0,1
3861,B:6725:345,B,6725,6725,345.0,0.0,False,0.0,1
3862,L:6725:6726:345,L,6726,6725,345.0,1099.24,False,17.343219672362572,1
3863,L:6725:7129:500,L,6725,7129,500.0,2660.4,False,37.90514084646009,1
3864,X:6726:345:138,X,6726,6726,345.0,364.53,False,0.0,1
3865,B:6726:345,B,6726,6726,345.0,0.0,False,0.0,1
3866,L:6726:6727:138,L,6726,6727,138.0,225.43,False,3.3066734485355913,1
3867,B:6727:138,B,6727,6727,138.0,0.0,False,0.0,1
3868,L:6727:6728:138,L,6727,6728,138.0,212.49,False,3.2930371375495167,1
3869,L:6729:6909:138,L,6729,6909,138.0,161.74,False,5.146075728378779,1
3870,L:6729:6945:138,L,6945,6729,138.0,191.39,False,2.399203794913323,1
3871,L:6730:6750:138,L,6750,6730,138.0,227.26,False,1.7661276135003476,1
3872,L:6731:6774:138,L,6731,6774,138.0,205.84,False,5.0384111623257635,1
3873,L:6731:6776:138,L,6731,6776,138.0,218.19,False,2.004592333578508,1
3874,L:6732:6756:138,L,6756,6732,138.0,234.94,False,3.8365980382762883,1
3875,L:6732:6855:138,L,6732,6855,138.0,217.97,False,2.6806739394753945,1
3876,L:6733:6944:138,L,6733,6944,138.0,207.88,False,1.4780029679613058,1
3877,B:6734:138,B,6734,6734,138.0,0.0,False,0.0,1
3878,L:6734:6770:138,L,6770,6734,138.0,212.95,False,2.7730729801867655,1
3879,L:6734:6772:138,L,6772,6734,138.0,204.41,False,2.3406956118471656,1
3880,L:6736:6760:138,L,6760,6736,138.0,202.86,False,2.7032805190169613,1
3881,L:6736:6766:138,L,6766,6736,138.0,225.85,False,4.722471732258802,1
3882,L:6736:6913:138,L,6736,6913,138.0,236.21,False,6.89703070841006,1
3883,B:6738:138,B,6738,6738,138.0,0.0,False,0.0,1
3884,L:6738:6763:138,L,6763,6738,138.0,181.16,False,7.191422978627178,1
3885,L:6738:6777:138,L,6738,6777,138.0,201.55,False,24.842439095135646,1
3886,B:6739:138,B,6739,6739,138.0,0.0,False,0.0,1
3887,L:6739:6769:138,L,6739,6769,138.0,236.04,False,1.978572565338577,1
3888,L:6739:6784:138,L,6739,6784,138.0,224.28,False,3.923020404474711,1
3889,L:6740:6766:138,L,6740,6766,138.0,272.26,False,11.455586830317836,1
3890,B:6741:138,B,6741,6741,138.0,0.0,False,0.0,1
3891,L:6741:6765:138,L,6765,6741,138.0,199.92,False,3.3097132801608526,1
3892,B:6742:138,B,6742,6742,138.0,0.0,False,0.0,1
3893,L:6742:6780:138,L,6780,6742,138.0,248.84,False,3.200461885587388,1
3894,L:6742:6937:138,L,6937,6742,138.0,241.52,False,2.688376481759693,1
3895,L:6743:6895:138,L,6895,6743,138.0,231.31,False,2.8578501995845116,1
3896,B:6744:138,B,6744,6744,138.0,0.0,False,0.0,1
3897,L:6744:6745:138,L,6745,6744,138.0,218.65,False,9.804400518001415,1
3898,L:6746:6785:138,L,6746,6785,138.0,242.56,False,5.787365550112685,1
3899,L:6747:6755:138,L,6747,6755,138.0,220.77,False,10.37715523496147,1
3900,L:6747:6909:138,L,6909,6747,138.0,198.6,False,1.8358781888623765,1
3901,L:6747:6926:138,L,6926,6747,138.0,219.87,False,2.361575642678919,1
3902,L:6748:6882:138,L,6748,6882,138.0,262.79,False,2.171872923525556,1
3903,L:6748:6884:138,L,6748,6884,138.0,263.85,False,2.0011501703581214,1
