project_id,queue_date,poi_name,poi_sub_id,poi_kv,poi_match_score,mw,fuel,state,transmission_owner,status_now,project_type
V2-046,2009-07-31,Pilesgrove Township 12kV,51032.0,12.0,64.72727272727273,19.9,solar,NJ,AEC,In Service,gen
V2-047,2009-07-31,Maurice River Township,51032.0,138.0,64.70588235294117,1.35,solar,NJ,AEC,Withdrawn,gen
V2-048 1205761,2009-08-05,PJM-LGEE,31685.0,138.0,57.14285714285714,11.0,other,,,Withdrawn,gen
V3-001,2009-08-03,Burches Hill 500kV,31456.0,500.0,100.0,750.0,gas,MD,PEPCO,Withdrawn,gen
V3-002,2009-08-04,Ellicott City,14151.0,138.0,78.26086956521739,1.2,solar,MD,BGE,Withdrawn,gen
V3-003,2009-08-05,Greentown-Jefferson 765kV,38394.0,765.0,100.0,500.0,wind,IN,AEP,Withdrawn,gen
V3-004,2009-08-06,Siegfried,32746.0,138.0,100.0,83.0,other,PA,PPL,Withdrawn,gen
V3-005,2009-08-10,Morris 34.5kV,34651.0,34.5,92.0,10.0,solar,NJ,JCPL,Withdrawn,gen
V3-006,2009-08-10,Linglestown,14759.0,138.0,100.0,1.0,solar,PA,PPL,Withdrawn,gen
V3-007,2009-08-10,Desoto-Tanners Creek #1 345kV,36331.0,345.0,100.0,200.0,wind,IN,AEP,In Service,gen
V3-008,2009-08-10,Desoto-Tanners Creek #1 345kV,36331.0,345.0,100.0,200.0,wind,IN,AEP,Withdrawn,gen
V3-009,2009-08-10,Desoto-Tanners Creek #2 345kV,36331.0,345.0,100.0,200.0,wind,IN,AEP,Withdrawn,gen
V3-010,2009-08-10,Delaware-Modoc 138kV,13775.0,138.0,100.0,100.0,wind,IN,AEP,Withdrawn,gen
V3-011,2009-08-11,Sussex 12.47kV,17111.0,47.0,82.0,3.4,gas,NJ,JCPL,Deactivated,gen
V3-012 1212383,2009-08-11,TVA-PJM,56730.0,138.0,66.66666666666667,600.0,other,,,Annulled,gen
V3-013,2009-08-18,Wilmington 69kV,42006.0,69.0,87.0,20.0,solar,OH,Dayton,Withdrawn,gen
V3-014,2009-08-20,Lee County,1975.0,138.0,82.98701298701297,160.2,wind,IL,ComEd,Withdrawn,gen
V3-015,2009-08-24,Keystone 345kV,31985.0,345.0,92.0,300.0,wind,IN,AEP,Withdrawn,gen
V3-016,2009-08-24,Greenville-West Milton 138kV,12444.0,138.0,100.0,300.0,wind,OH,Dayton,Withdrawn,gen
V3-017,2009-08-24,Morgantown-Oak Grove,12825.0,138.0,100.0,725.0,gas,MD,PEPCO,In Service,gen
V3-018,2009-08-24,Towanda 115kV,15247.0,115.0,66.66666666666667,75.0,wind,PA,PENELEC,Withdrawn,gen
V3-019,2009-08-27,Edinboro 13.8kV,31882.0,13.8,67.0,2.0,gas,PA,PENELEC,Withdrawn,gen
V3-020,2009-08-28,Mt. Storm-Valley 115kV,31970.0,115.0,100.0,500.0,other,WV,APS,Withdrawn,gen
V3-021,2009-08-28,Mt. Storm-Doubs 500kV,31970.0,500.0,100.0,500.0,other,WV,APS,Withdrawn,gen
V3-022,2009-08-28,502 Junction-Meadowbrook 500kV,17069.0,500.0,58.66666666666667,500.0,other,WV,APS,Withdrawn,gen
V3-023,2009-08-28,Alburtis-Hosensack 500kV,32727.0,500.0,100.0,500.0,other,PA,PPL,Withdrawn,gen
V3-024,2009-08-31,Devils Brook 13.2kV,18995.0,13.2,92.0,5.0,solar,NJ,PSEG,In Service,gen
V3-025,2009-08-31,Cranbury 13.8kV,14311.0,13.8,74.35294117647058,10.0,solar,NJ,JCPL,Withdrawn,gen
V3-026,2009-08-31,Larrabee 230kV,26786.0,230.0,100.0,550.0,other,NJ,JCPL,Withdrawn,gen
V3-027,2009-08-31,Pickens 138kV,850.0,138.0,100.0,200.0,wind,WV,APS,Withdrawn,gen
V3-028,2009-08-31,East Lima-Marysville 345kV,38941.0,345.0,100.0,20.0,solar,OH,AEP,In Service,gen
V3-029,2009-08-31,Chatfield 138kV,31728.0,138.0,86.11764705882352,150.0,wind,OH,AEP,Withdrawn,gen
V3-030,2009-08-31,St. Benedict-Patton 46kV,12658.0,46.0,62.58823529411764,30.6,wind,PA,PENELEC,In Service,gen
V3-031,2009-08-31,Germantown,13381.0,138.0,100.0,20.0,solar,PA,ME,Withdrawn,gen
V3-032,2009-09-01,Darwin-Eugene 345kV,19529.0,345.0,66.66666666666667,200.0,wind,IL,AEP,Withdrawn,gen
V3-034,2009-09-08,Red Oak 230kV,26550.0,230.0,93.33333333333333,921.5,gas,NJ,JCPL,Withdrawn,gen
V3-036,2009-09-14,Ontario 23kV,4777.0,23.0,92.0,5.5,gas,NJ,AEC,In Service,gen
V3-037,2009-09-14,Naval Academy Junction 13kV,18304.0,13.0,74.35294117647058,4.0,gas,MD,BGE,In Service,gen
V3-038,2009-09-16,Turnpike 13kV,26597.0,13.0,92.0,0.6,solar,NJ,PSEG,Withdrawn,gen
V3-039,2009-09-16,Harrison 4kV,7707.0,138.0,100.0,1.2,solar,NJ,PSEG,Withdrawn,gen
V3-040,2009-09-17,Siegfried-Hauto 69kV,32746.0,69.0,100.0,10.0,solar,PA,PPL,Withdrawn,gen
V3-041,2009-09-21,Daleville,13756.0,138.0,100.0,4.0,gas,PA,PECO,In Service,gen
V3-042,2009-09-02,Thompson 115kV,13888.0,115.0,100.0,84.0,wind,PA,PENELEC,Withdrawn,gen
V3-044,2009-09-28,Glendon 34.5kV,29921.0,34.5,92.0,4.8,gas,PA,ME,Deactivated,gen
V3-045,2009-09-29,Zimmer-Spurlock 345kV,40504.0,345.0,100.0,112.0,other,OH,DEOK,In Service,gen
V3-046,2009-09-30,Conemaugh-Juniata 500kV,13297.0,500.0,100.0,741.0,other,PA,PENELEC,Withdrawn,gen
V3-047,2009-09-30,Sutton Dam 69kV,43936.0,69.0,66.66666666666667,9.9,other,WV,APS,Withdrawn,gen
V3-050,2009-10-12,Penns Neck 13kV,33192.0,13.0,52.86956521739131,4.6,gas,NJ,PSEG,Withdrawn,gen
V3-051,2009-10-16,Letort,15378.0,138.0,100.0,3.2,wind,PA,PPL,Deactivated,gen
V3-052,2009-10-21,NI HUB-DC Cook ,,138.0,0.0,500.0,other,,ComEd,In Service,gen
V3-053,2009-10-22,Desoto 138kV,36331.0,138.0,100.0,150.0,wind,IN,AEP,Withdrawn,gen
V3-054 1246457,2009-10-22,PJM-LGEE,31685.0,138.0,57.14285714285714,99.0,other,,,Withdrawn,gen
V3-055,2009-10-23,Engle 69kV,15741.0,69.0,80.0,50.0,other,KY,AEP,Withdrawn,gen
V3-056,2009-10-30,Metropolitan Court 34.5kV,11495.0,34.5,50.06451612903225,50.0,other,MD,APS,Withdrawn,gen
V3-057,2009-10-30,Ironwood 230kV,13613.0,230.0,90.0,20.0,storage,PA,ME,Withdrawn,battery
V3-058,2009-10-30,Brunswick 26.4kV,29513.0,26.4,92.0,2.0,solar,NJ,PSEG,In Service,gen
V3-059,2009-10-30,Brunswick 26.4kV,29513.0,26.4,92.0,2.0,solar,NJ,PSEG,In Service,gen
V3-060,2009-10-30,Antioch,37990.0,138.0,100.0,20.0,wind,IL,ComEd,Withdrawn,gen
V3-061,2009-10-30,Bayview,15445.0,138.0,75.0,20.0,solar,VA,ODEC,Withdrawn,gen
V3-062,2009-10-30,McConnellsburg-Guilford 138kV,14098.0,138.0,100.0,20.0,solar,PA,APS,Withdrawn,gen
V3-063,2009-10-30,Dupont 69kV,13407.0,69.0,100.0,20.0,other,VA,AEP,Withdrawn,gen
V3-064,2009-10-30,Rivesville-Pruntytown 138kV,32183.0,138.0,90.0,28.0,other,WV,APS,Withdrawn,gen
V3-065,2009-10-30,Clay St. 4kV (Barringer),47489.0,138.0,82.35294117647058,0.549,solar,NJ,PSEG,In Service,gen
V3-066,2009-10-30,Cook Road 13.8kV (Park),26629.0,13.8,92.0,0.432,solar,NJ,PSEG,In Service,gen
V3-067,2009-10-30,Norfolk St. 4kV (Central),25252.0,138.0,81.66666666666666,0.773,solar,NJ,PSEG,In Service,gen
V3-068,2009-10-30,Norfolk St. 4kV (New Central HS),25252.0,138.0,78.4,0.425,solar,NJ,PSEG,In Service,gen
V3-069,2009-10-30,Woodbridge 13kV (Matrix Bldg),26519.0,13.0,92.0,2.308,solar,NJ,PSEG,In Service,gen
V3-070,2009-10-30,J. Rinco 34.5kV,31529.0,34.5,63.42857142857143,8.0,solar,NJ,JCPL,In Service,gen
V3-071,2009-10-30,Frenchtown 12.47kV,13320.0,47.0,55.63636363636363,2.0,solar,NJ,JCPL,Withdrawn,gen
V4-001,2009-11-02,Lebanon 34.5kV,33389.0,34.5,92.0,2.0,solar,NJ,JCPL,In Service,gen
V4-002,2009-11-05,Graceton 230kV,18068.0,230.0,100.0,575.0,gas,PA,PECO,Withdrawn,gen
V4-003,2009-11-09,Churchmans,32307.0,138.0,80.0,14.0,storage,DE,DPL,Withdrawn,battery
V4-004,2009-11-11,Roxbury 12.5kV,13241.0,12.5,92.0,10.0,solar,NJ,JCPL,Withdrawn,gen
V4-005,2009-11-11,Southampton 13.8kV,44795.0,13.8,77.71428571428572,2.9,solar,NJ,PSEG,In Service,gen
V4-006,2009-11-12,Byron 1-NI Hub,20774.0,138.0,91.42857142857143,150.0,other,,ComEd,In Service,gen
V4-007,2009-11-12,Quad City 1-NI Hub,31500.0,138.0,72.72727272727273,150.0,other,,ComEd,In Service,gen
V4-008,2009-11-12,Braidwood 1-AD Hub,20761.0,138.0,94.54545454545455,500.0,other,,ComEd,Withdrawn,gen
V4-009,2009-11-12,Upper Deerfield,15234.0,138.0,88.0,10.0,solar,NJ,AEC,Withdrawn,gen
V4-010,2009-11-12,Tiffin Center 138kV,5080.0,138.0,88.0,200.0,wind,OH,AEP,Withdrawn,gen
V4-011,2009-11-13,Granger Electric,21598.0,138.0,81.25,3.2,gas,OH,AEP,In Service,gen
V4-012,2009-11-13,Morgantown,12825.0,138.0,100.0,4.8,gas,PA,PPL,Withdrawn,gen
V4-013,2009-11-18,Gloucester 26kV,29530.0,26.0,92.0,5.2,solar,NJ,PSEG,Withdrawn,gen
V4-014,2009-11-20,Greenridge Landfill,46208.0,138.0,65.11627906976744,6.5,gas,PA,APS,Withdrawn,gen
V4-015,2009-11-23,Fostoria Central 138kV,23237.0,138.0,100.0,66.6,wind,OH,AEP,Withdrawn,gen
V4-016,2009-11-25,Valley 138kV,16471.0,138.0,100.0,200.0,wind,MI,AEP,Withdrawn,gen
V4-017,2009-11-25,Woodruffs Gap 345kV,6127.0,345.0,64.0,3.5,solar,NJ,JCPL,Withdrawn,gen
V4-018,2009-11-25,Front Royal 500kV,11608.0,500.0,100.0,1425.0,gas,VA,Dominion,In Service,gen
V4-019,2009-11-25,Bergen 230kV,19042.0,230.0,100.0,1209.0,gas,NJ,PSEG,In Service,gen
V4-020,2009-11-25,North Temple 230kV,13620.0,230.0,100.0,650.0,gas,PA,ME,Withdrawn,gen
V4-021,2009-11-30,Keystone 345kV,31985.0,345.0,92.0,300.0,wind,IN,Dayton,Withdrawn,gen
V4-022,2009-11-30,Tasley,11630.0,138.0,100.0,5.0,solar,VA,ODEC,Withdrawn,gen
V4-023,2009-11-30,Upper Pittsgrove 1,29928.0,138.0,96.66666666666667,18.0,solar,NJ,AEC,Withdrawn,gen
V4-024,2009-11-30,Upper Pittsgrove 2,29928.0,138.0,96.66666666666667,18.0,solar,NJ,AEC,Withdrawn,gen
V4-025,2009-11-30,Upper Pittsgrove 3,29928.0,138.0,96.66666666666667,20.0,solar,NJ,AEC,Withdrawn,gen
V4-026,2009-12-01,Pontiac-Dumont 345kV,30180.0,345.0,92.0,3000.0,other,IL,AEP,Withdrawn,gen
V4-027,2009-12-07,Quarryville,15995.0,138.0,100.0,5.0,solar,PA,PPL,In Service,gen
V4-028,2009-12-07,Kuller Road 13.2kV,33107.0,13.2,80.88888888888889,4.0,solar,NJ,PSEG,Withdrawn,gen
V4-029,2009-12-07,Mannington Township,51032.0,138.0,64.83253588516746,20.0,solar,NJ,AEC,Withdrawn,gen
V4-030,2009-12-08,Byron 2-NI Hub,20774.0,138.0,91.42857142857143,350.0,other,,ComEd,In Service,gen
V4-031,2009-12-08,Quad 2-NI Hub,31500.0,138.0,66.36363636363636,350.0,other,,ComEd,In Service,gen
V4-033,2009-12-11,Desoto-Tanners Creek 345kV,36331.0,345.0,100.0,299.2,wind,IN,AEP,Withdrawn,gen
V4-035,2009-12-14,Yankee 12.5kV,5195.0,12.5,82.0,1.5,solar,OH,Dayton,Withdrawn,gen
V4-036,2009-12-14,Newport-South Millville 69kV,4491.0,69.0,92.0,20.0,solar,NJ,AEC,Withdrawn,gen
V4-037,2009-12-14,Pilesgrove 12kV,14631.0,12.0,72.0,10.0,solar,NJ,AEC,Withdrawn,gen
V4-037A 1274879,2009-12-15,DUK-PJM,14503.0,138.0,66.66666666666667,200.0,other,,,Retracted,gen
V4-038,2009-12-16,Friendship Manor 34.5kV,7469.0,34.5,80.75,1.0,gas,MD,BGE,In Service,gen
V4-039,2009-12-18,Church,12913.0,138.0,100.0,9.0,solar,MD,DPL,Withdrawn,gen
V4-039A_AT3,2009-12-21,"MOABs A16, A17, A18",,138.0,0.0,22.0,gas,OH,ATSI,Withdrawn,gen
V4-040,2009-12-22,Orchard 230kV,19254.0,230.0,92.0,20.0,solar,NJ,AEC,Withdrawn,gen
V4-041,2009-12-24,Upper Pittsgrove 4,29928.0,138.0,96.66666666666667,20.0,solar,NJ,AEC,Withdrawn,gen
V4-042,2009-12-24,Upper Pittsgrove 5,29928.0,138.0,96.66666666666667,20.0,solar,NJ,AEC,Withdrawn,gen
V4-043,2009-12-24,Shirley 12kV,12940.0,12.0,77.71428571428572,8.0,solar,NJ,AEC,Withdrawn,gen
V4-044,2009-12-24,Mannington Township 2,51032.0,138.0,62.72727272727272,3.0,solar,NJ,AEC,Withdrawn,gen
V4-045,2009-12-24,Peach Bottom,14669.0,138.0,100.0,2665.8,other,PA,PECO,In Service,gen
V4-046,2009-12-24,Byron 1,20774.0,138.0,91.42857142857143,1232.0,other,IL,ComEd,In Service,gen
V4-047,2009-12-24,Byron 2,20774.0,138.0,91.42857142857143,1210.0,other,IL,ComEd,In Service,gen
V4-048,2009-12-24,Braidwood 1,20761.0,138.0,94.54545454545455,1240.0,other,IL,ComEd,In Service,gen
V4-049,2009-12-24,Braidwood 2,20761.0,138.0,94.54545454545455,1214.0,other,IL,ComEd,In Service,gen
V4-050 1276187,2009-12-17,PJM-AMIL,31685.0,138.0,57.14285714285714,225.0,other,,,Annulled,gen
V4-051 1276193,2009-12-17,PJM-AMIL,31685.0,138.0,57.14285714285714,225.0,other,,,Withdrawn,gen
V4-052,2009-12-28,West Reading,13622.0,138.0,88.88888888888889,10.0,gas,PA,ME,In Service,gen
V4-053,2009-12-30,Double Toll Gate 138kV,32779.0,138.0,100.0,20.0,solar,VA,APS,Withdrawn,gen
V4-054,2009-12-31,Fairfield Township 12kV,15263.0,12.0,77.0,10.0,solar,NJ,AEC,In Service,gen
V4-055,2010-01-06,Meigs-Ravenswood 69kV,46760.0,69.0,60.0,11.0,solar,OH,AEP,Withdrawn,gen
V4-055A 926517,2010-01-06,LGEE-PJM,4036.0,138.0,85.71428571428572,5.0,other,,,Confirmed,gen
V4-058,2010-01-07,Collins HVDC,20762.0,138.0,87.5,3500.0,other,SD,ComEd,Withdrawn,gen
V4-059,2010-01-11,Pine Creek 46kV,31740.0,46.0,92.0,20.0,other,WV,AEP,Withdrawn,gen
V4-060 1297962,2010-01-15,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
V4-061 1297967,2010-01-15,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
V4-062,2010-01-22,Upper Pittsgrove 6,29928.0,138.0,96.66666666666667,3.0,solar,NJ,AEC,Withdrawn,gen
V4-063,2010-01-22,Upper Pittsgrove 7,29928.0,138.0,96.66666666666667,20.0,solar,NJ,AEC,Withdrawn,gen
V4-064,2010-01-26,Tasley-Kellam 69kV,11630.0,69.0,100.0,20.0,solar,VA,ODEC,Withdrawn,gen
V4-065,2010-01-27,Meadow Road 13kV,29187.0,13.0,92.0,10.0,solar,NJ,PSEG,Withdrawn,gen
V4-066,2010-01-28,Egg Harbor Township 12kV,51032.0,12.0,64.72727272727273,3.6,solar,NJ,AEC,Withdrawn,gen
V4-067,2010-01-28,Cates Road Egg Harbor Township 12kV,51032.0,12.0,49.72727272727272,2.6,solar,NJ,AEC,Deactivated,gen
V4-068,2010-01-29,Murphy's 34.5kV,40253.0,34.5,84.5,5.0,solar,NC,Dominion,In Service,gen
V4-069,2010-01-29,Frenchtown 34.5kV,15947.0,34.5,65.6842105263158,3.0,solar,NJ,JCPL,In Service,gen
V4-070,2010-01-29,Frenchtown 12.5kV,15947.0,12.5,65.6842105263158,3.0,solar,NJ,JCPL,In Service,gen
V4-071,2010-01-29,Bixby 13.8kV,37589.0,13.8,92.0,2.0,storage,OH,AEP,Withdrawn,battery
V4-072,2010-01-29,Blue Ridge Landfill,31511.0,138.0,66.66666666666667,4.8,gas,PA,APS,Withdrawn,gen
V4-073,2010-01-29,Yankee 12.5kV,5195.0,12.5,82.0,2.5,solar,OH,Dayton,In Service,gen
V4-074,2010-01-29,Quad Cities Wind,31500.0,138.0,90.625,1000.0,wind,IL,ComEd,Withdrawn,gen
V4-075,2010-01-29,Warwick 12kV,15602.0,12.0,92.0,2.0,solar,PA,PPL,Withdrawn,gen
V4-076,2010-01-29,Carlisle Pike 23kV,13242.0,23.0,92.0,5.3,solar,PA,PENELEC,Withdrawn,gen
V4-077,2010-01-29,Montgomery Avenue 12.47kV,31497.0,47.0,79.64705882352942,13.0,solar,PA,PENELEC,Withdrawn,gen
V4-078,2010-01-29,Hawks Bridge Road,4681.0,138.0,82.0,10.0,solar,NJ,AEC,Withdrawn,gen
V4-081 1307470,2010-01-29,PJM-LGEE,31685.0,138.0,57.14285714285714,110.0,other,,,Retracted,gen
W1-001,2010-02-02,Linden VFT 230kV,19239.0,230.0,88.0,15.0,other,NJ,PSEG,In Service,gen
W1-002,2010-02-03,Tiltonsville-Windsor 138kV,34632.0,138.0,78.95652173913044,98.0,other,OH,AEP,Withdrawn,gen
W1-003,2010-02-04,Oak Hall,11635.0,138.0,100.0,20.0,solar,VA,DPL,In Service,gen
W1-004,2010-02-04,Oak Hall,11635.0,138.0,100.0,20.0,solar,VA,DPL,In Service,gen
W1-005,2010-02-04,Oak Hall,11635.0,138.0,100.0,20.0,solar,VA,DPL,In Service,gen
W1-006,2010-02-04,Oak Hall,11635.0,138.0,100.0,20.0,solar,VA,DPL,In Service,gen
W1-007,2010-02-04,Oak Hall,11635.0,138.0,100.0,20.0,solar,VA,DPL,Withdrawn,gen
W1-008,2010-02-04,Tasley-Kellam 69kV,11630.0,69.0,100.0,20.0,solar,VA,ODEC,Withdrawn,gen
W1-009,2010-02-04,Tasley-Kellam 69kV,11630.0,69.0,100.0,20.0,solar,VA,ODEC,Withdrawn,gen
W1-010,2010-02-04,Cooper,1417.0,138.0,100.0,20.0,solar,PA,PECO,Withdrawn,gen
W1-011,2010-02-04,Orchard 230kV,19254.0,230.0,92.0,70.0,solar,NJ,AEC,Withdrawn,gen
W1-011A 1318109,2010-02-11,DUK2-PJM,14503.0,138.0,57.14285714285714,50.0,other,,,Retracted,gen
W1-012,2010-02-12,Millheim-Brush Jct 46kV,29641.0,46.0,58.66666666666667,50.0,wind,PA,APS,Withdrawn,gen
W1-013,2010-02-17,Saint Thomas 34kV I,16881.0,34.0,58.66666666666667,20.0,solar,PA,APS,Withdrawn,gen
W1-014,2010-02-18,Saint Thomas 34kV II,16881.0,34.0,58.66666666666667,20.0,solar,PA,APS,Withdrawn,gen
W1-015,2010-02-19,Shade Gap 115kV,13238.0,115.0,100.0,60.8,wind,PA,PENELEC,Withdrawn,gen
W1-016 1325338,2010-02-19,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
W1-017 1325402,2010-02-19,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
W1-018 1325455,2010-02-19,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
W1-019 1325477,2010-02-19,MEC-PJM,15751.0,138.0,85.71428571428572,50.0,other,,,Confirmed,gen
W1-020 1325503,2010-02-19,MEC-PJM,15751.0,138.0,85.71428571428572,46.0,other,,,Confirmed,gen
W1-021,2010-02-22,Fairton 69kV I,31487.0,69.0,70.58823529411764,20.0,solar,NJ,AEC,Withdrawn,gen
W1-022,2010-02-24,Fairton 69kV II,31487.0,69.0,70.58823529411764,20.0,solar,NJ,AEC,Withdrawn,gen
W1-023,2010-02-24,Fairton 69kV III,31487.0,69.0,70.58823529411764,10.0,solar,NJ,AEC,Withdrawn,gen
W1-024,2010-02-24,Manalapan 12.5kV,20162.0,12.5,54.5,4.0,solar,NJ,JCPL,In Service,gen
W1-025,2010-02-25,Mt. Storm-Valley 500kV,31970.0,500.0,100.0,500.0,other,WV,Dominion,Withdrawn,gen
W1-026,2010-02-25,Mt. Storm-Doubs 500kV,31970.0,500.0,100.0,500.0,other,WV,Dominion,Withdrawn,gen
W1-027,2010-02-25,502 Junction-Meadowbrook 500kV,17069.0,500.0,58.66666666666667,500.0,other,WV,APS,Withdrawn,gen
W1-028,2010-02-25,Alburtis-Hosensack,32727.0,138.0,100.0,500.0,other,PA,PPL,Withdrawn,gen
W1-029,2010-02-25,Winfall 230kV,6054.0,230.0,61.53846153846154,208.0,wind,NC,Dominion,In Service,gen
W1-030,2010-02-25,Pontiac Midpoint-Reynolds 345kV,13202.0,345.0,100.0,300.0,wind,IL,ComEd,Withdrawn,gen
W1-031,2010-02-25,Pontiac Midpoint-Reynolds 345kV,13202.0,345.0,100.0,300.0,wind,IL,ComEd,Withdrawn,gen
W1-032,2010-02-25,Millhurst 12.5kV,14069.0,12.5,67.0,3.0,solar,NJ,JCPL,In Service,gen
W1-033,2010-02-25,Pumphrey 115kV,31871.0,115.0,100.0,157.0,other,MD,BGE,Withdrawn,gen
W1-034,2010-02-26,Burches Hill,31456.0,138.0,100.0,750.0,gas,MD,PEPCO,Withdrawn,gen
W1-035,2010-02-26,Baker 345kV,33039.0,345.0,100.0,750.0,gas,KY,AEP,Withdrawn,gen
W1-036,2010-02-26,Matt Funk-Tech Drive 138kV,33040.0,138.0,100.0,45.0,wind,VA,AEP,Withdrawn,gen
W1-037,2010-02-26,East Lima-South Kenton 138kV,38941.0,138.0,100.0,20.0,solar,VA,DPL,Withdrawn,gen
W1-038,2010-02-26,Fairlawn 138kV,42753.0,138.0,92.0,77.0,gas,NJ,PSEG,Withdrawn,gen
W1-039,2010-02-26,Pedricktown 230kV,29927.0,230.0,100.0,120.3,gas,NJ,AEC,Deactivated,gen
W1-040,2010-02-26,LaSalle,20760.0,138.0,93.33333333333333,2752.0,other,IL,ComEd,Withdrawn,gen
W1-041,2010-02-26,W. Milton-Greenville,15593.0,138.0,100.0,50.0,wind,OH,Dayton,Withdrawn,gen
W1-042,2010-03-04,Hubar Road 1,6336.0,138.0,73.0,20.0,solar,PA,APS,Withdrawn,gen
W1-043,2010-03-04,Hubar Road 2,19232.0,138.0,70.58823529411764,20.0,solar,PA,APS,Withdrawn,gen
W1-044,2010-03-04,Mont Alto,21846.0,138.0,79.01960784313725,20.0,solar,PA,APS,Withdrawn,gen
W1-045,2010-03-04,Roxbury 23 kV,13241.0,23.0,92.0,13.5,solar,PA,PENELEC,In Service,gen
W1-046,2010-03-04,Face Rock 69kV,32038.0,69.0,100.0,15.0,solar,PA,PPL,Withdrawn,gen
W1-048,2010-03-09,Quinton Township,51032.0,138.0,68.97727272727272,5.0,solar,NJ,AEC,Withdrawn,gen
W1-049 1342417,2010-03-09,TVA-PJM,56730.0,138.0,66.66666666666667,300.0,other,,,Withdrawn,gen
W1-050,2010-03-12,Keller & Valley Camp Roads I,13941.0,138.0,73.33333333333334,20.0,solar,PA,APS,Withdrawn,gen
W1-051,2010-03-12,St. Thomas 34kV III,16881.0,34.0,58.66666666666667,130.0,solar,PA,APS,Withdrawn,gen
W1-052,2010-03-12,Keller & Valley Camp Roads II,13941.0,138.0,73.21428571428571,20.0,solar,PA,APS,Withdrawn,gen
W1-053,2010-03-15,Pleasant View 500kV,29475.0,500.0,92.0,229.0,other,VA,Dominion,Withdrawn,gen
W1-054,2010-03-16,South Akron-Prince,13614.0,138.0,100.0,11.4,gas,PA,PPL,In Service,gen
W1-055,2010-03-18,Broadway 34.5kV,15051.0,34.5,86.0,10.0,solar,NJ,JCPL,Withdrawn,gen
W1-056,2010-03-18,Ada-Dunkirk 69kV,16115.0,69.0,67.0,66.7,wind,OH,AEP,In Service,gen
W1-057,2010-03-23,Earleys 34.5kV,3185.0,34.5,92.0,20.0,solar,NC,Dominion,Withdrawn,gen
W1-058 1352721,2010-03-22,PJM-CPLE,31685.0,138.0,57.14285714285714,7.0,other,,,Retracted,gen
W1-058A_DK1,2010-03-23,AK Steel Middletown-AK Steel 1C 138kV,17794.0,138.0,85.78947368421052,134.5,gas,OH,Duke,Withdrawn,gen
W1-059,2010-03-24,Denville,14262.0,138.0,87.5,2.0,solar,NJ,JCPL,Withdrawn,gen
W1-060,2010-03-25,Carneys Point Township,14859.0,138.0,73.15789473684211,20.0,solar,NJ,AEC,Withdrawn,gen
W1-061,2010-03-26,Brambleton,31622.0,138.0,100.0,33.0,other,VA,Dominion,Withdrawn,gen
W1-061A 1365383,2010-03-26,PJM-TVA,31685.0,138.0,57.14285714285714,100.0,other,,,Retracted,gen
W1-061B 1365390,2010-03-26,PJM-TVA,31685.0,138.0,57.14285714285714,200.0,other,,,Retracted,gen
W1-062,2010-03-29,Clayton 138kV,16727.0,138.0,100.0,101.0,gas,DE,DPL,In Service,gen
W1-063,2010-03-30,Branchburg-Elroy 500kV,29176.0,500.0,100.0,33.0,other,NJ,PSEG,Withdrawn,gen
W1-064,2010-03-31,Grand Point 12kV,14093.0,12.0,92.0,1.6,gas,PA,APS,Withdrawn,gen
W1-065,2010-03-31,Millstone,54247.0,138.0,100.0,1.99,solar,NJ,JCPL,Withdrawn,gen
W1-066,2010-03-31,New Brooklyn Road 12kV,48294.0,12.0,78.0,9.0,solar,NJ,AEC,Withdrawn,gen
W1-067 1373369,2010-04-09,PJM-EKPC,31685.0,138.0,57.14285714285714,250.0,other,,PSEG,Retracted,gen
W1-068,2010-04-16,Quinton Township,51032.0,138.0,68.97727272727272,20.0,solar,NJ,AEC,Withdrawn,gen
W1-070,2010-04-20,Laurel 69kV,16031.0,69.0,100.0,20.0,solar,MD,DPL,Withdrawn,gen
W1-070A_AT4,2010-04-20,Ashtabula 138kV,4382.0,138.0,100.0,50.0,wind,OH,ATSI,Withdrawn,gen
W1-071,2010-04-22,Elk Road 12kV,17068.0,12.0,75.33333333333334,1.03,solar,NJ,AEC,Withdrawn,gen
W1-072A_AT5,2010-04-26,Lemoyne,38769.0,138.0,100.0,640.0,gas,OH,ATSI,In Service,gen
W1-073,2010-04-27,Ladysmith CT 230kV,31619.0,230.0,100.0,1562.0,gas,VA,Dominion,Withdrawn,gen
W1-074,2010-04-27,Remington CT 230kV,33148.0,230.0,100.0,1370.0,gas,VA,Dominion,Withdrawn,gen
W1-075,2010-04-28,Hunterstown 115kV,13298.0,115.0,100.0,20.0,solar,PA,ME,Withdrawn,gen
W1-076,2010-04-28,Kingwood,31490.0,138.0,94.11764705882352,10.0,solar,NJ,JCPL,Withdrawn,gen
W1-077,2010-04-28,Shacklefords 34.5kV,33030.0,34.5,55.63636363636363,14.0,gas,VA,Dominion,In Service,gen
