project_id,publication_date,parsed_project_id,mw,poi_str,n_facilities_stated,n_findings_parsed,n_fid_resolved,total_cost_usd,n_queue_ahead,warnings,template
Q21-1833,2022-11-23,Q21-1833,161.3,,14.0,14,13,9598000.0,576.0,,A
Q21-1838,2022-11-20,Q21-1838,67.7,,7.0,7,7,5549000.0,,,A
Q21-1863,2022-11-19,Q21-1863,54.9,,10.0,10,10,12637000.0,604.0,,A
Q21-1900,2022-12-02,Q21-1900,406.5,,25.0,25,25,113385000.0,,,C
Q21-1903,2022-11-23,Q21-1903,500.0,,28.0,28,27,48465000.0,643.0,,C
Q21-1908,2022-11-24,Q21-1908,84.0,,20.0,20,20,163608000.0,,,B
Q21-1909,2022-11-19,Q21-1909,123.3,,2.0,2,2,1926000.0,,,A
Q21-1915,2022-11-23,Q21-1915,247.4,,36.0,36,35,48597000.0,,,A
Q21-1922,2022-11-15,Q21-1922,144.2,,6.0,6,6,47714000.0,,,A
Q21-1941,2022-11-17,Q21-1941,138.8,,19.0,19,16,14292000.0,,,B
Q21-1955,2022-11-15,Q21-1955,115.7,,,0,0,0.0,687.0,,A
Q21-1962,2022-12-04,Q21-1962,47.0,,1.0,1,1,215000.0,,,A
Q21-1968,2022-11-29,Q21-1968,95.4,,2.0,2,2,16172000.0,,,A
Q22-1977,2022-11-20,Q22-1977,435.1,,1.0,1,1,3377000.0,,,A
Q22-1979,2022-12-04,Q22-1979,181.2,,48.0,48,48,306972000.0,710.0,,B
Q20-1589,2022-12-21,Q20-1589,71.7,,,0,0,0.0,362.0,,A
Q20-1622,2022-12-18,Q20-1622,211.3,,5.0,5,5,10576000.0,,,B
Q20-1627,2022-12-27,Q20-1627,210.5,,9.0,9,9,19138000.0,,,A
Q21-1650,2022-12-16,Q21-1650,10.5,,,0,0,0.0,,,C
Q21-1652,2022-12-15,Q21-1652,299.6,,11.0,11,11,55956000.0,,,A
Q21-1664,2022-12-15,Q21-1664,112.4,,,0,0,0.0,419.0,,A
Q21-1719,2022-12-17,Q21-1719,177.4,,6.0,6,6,25745000.0,464.0,,A
Q21-1725,2022-12-19,Q21-1725,104.0,,,0,0,0.0,,,A
Q21-1730,2023-01-02,Q21-1730,36.9,,,0,0,0.0,,,A
Q21-1749,2022-12-27,Q21-1749,74.9,,4.0,4,4,1015000.0,489.0,,A
Q21-1790,2022-12-25,Q21-1790,180.0,,4.0,4,4,26782000.0,525.0,,C
Q21-1793,2022-12-19,Q21-1793,202.5,,,0,0,0.0,527.0,,A
Q21-1794,2022-12-30,Q21-1794,566.9,,2.0,2,2,18257000.0,,,C
Q21-1808,2022-12-22,Q21-1808,151.5,,,0,0,0.0,,,A
Q21-1811,2022-12-16,Q21-1811,639.4,,4.0,4,4,35223000.0,543.0,,A
Q21-1824,2022-12-26,Q21-1824,41.5,,6.0,6,6,529000.0,555.0,,C
Q21-1839,2022-12-28,Q21-1839,74.1,,7.0,7,7,10506000.0,,,C
Q21-1847,2023-01-02,Q21-1847,50.2,,,0,0,0.0,573.0,,C
Q21-1875,2022-12-26,Q21-1875,105.4,,1.0,1,1,575000.0,,,A
Q21-1883,2022-12-27,Q21-1883,1053.5,,25.0,25,25,109198000.0,,,A
Q21-1890,2023-01-02,Q21-1890,60.8,,,0,0,0.0,,,B
Q21-1891,2023-01-03,Q21-1891,48.7,,11.0,11,10,3987000.0,,,C
Q21-1917,2022-12-25,Q21-1917,126.6,,4.0,4,4,4946000.0,640.0,,B
Q21-1938,2022-12-31,Q21-1938,286.0,,1.0,1,1,548000.0,655.0,,A
Q21-1958,2022-12-30,Q21-1958,105.4,,10.0,10,10,3538000.0,,,C
Q21-1967,2022-12-25,Q21-1967,122.6,,5.0,5,5,11508000.0,683.0,,C
Q22-1978,2022-12-27,Q22-1978,1247.0,,25.0,25,23,42513000.0,,,C
Q22-1981,2022-12-19,Q22-1981,180.9,,7.0,7,7,8434000.0,,,A
Q22-1983,2022-12-31,Q22-1983,106.3,,50.0,50,50,148243000.0,,,A
Q21-1705,2023-01-25,Q21-1705,90.1,,,0,0,0.0,443.0,,A
Q21-1765,2023-01-26,Q21-1765,141.4,,6.0,6,6,7364000.0,494.0,,A
Q21-1787,2023-02-02,Q21-1787,123.8,,7.0,7,7,10316000.0,513.0,,A
Q21-1805,2023-02-01,Q21-1805,70.3,,1.0,1,1,254000.0,528.0,,B
Q21-1837,2023-01-20,Q21-1837,82.3,,5.0,5,5,2631000.0,,,A
Q21-1849,2023-01-26,Q21-1849,82.2,,,0,0,0.0,,,C
Q21-1859,2023-01-18,Q21-1859,52.8,,,0,0,0.0,,,C
Q21-1864,2023-01-18,Q21-1864,177.5,,9.0,9,8,18353000.0,579.0,,A
Q21-1880,2023-01-30,Q21-1880,1415.6,,17.0,17,12,26210000.0,,,C
Q21-1905,2023-01-30,Q21-1905,126.3,,25.0,25,25,28745000.0,620.0,,A
Q21-1946,2023-01-19,Q21-1946,274.9,,24.0,24,24,45364000.0,,,C
Q21-1952,2023-02-02,Q21-1952,131.5,,11.0,11,11,14481000.0,659.0,,B
Q21-1953,2023-01-23,Q21-1953,79.9,,6.0,6,5,356000.0,,,A
Q21-1965,2023-01-16,Q21-1965,49.3,,2.0,2,2,718000.0,672.0,,C
Q22-2005,2023-01-23,Q22-2005,230.2,,3.0,3,3,5154000.0,,,C
Q22-2008,2023-01-19,Q22-2008,128.4,,5.0,5,5,539000.0,,,C
Q21-1647,2023-02-17,Q21-1647,213.4,,,0,0,0.0,,,A
Q21-1654,2023-03-04,Q21-1654,118.0,,1.0,1,1,9158000.0,,,A
Q21-1678,2023-03-06,Q21-1678,459.1,,,0,0,0.0,403.0,,A
Q21-1688,2023-02-28,Q21-1688,136.4,,3.0,3,3,26782000.0,,,C
Q21-1710,2023-03-06,Q21-1710,256.5,,9.0,9,9,24557000.0,430.0,,A
Q21-1715,2023-02-26,Q21-1715,216.0,,15.0,15,15,43565000.0,,,A
Q21-1764,2023-02-17,Q21-1764,249.7,,3.0,3,3,22322000.0,474.0,,A
Q21-1766,2023-03-01,Q21-1766,80.5,,6.0,6,6,657000.0,,,A
Q21-1775,2023-02-25,Q21-1775,306.1,,15.0,15,15,6315000.0,,,C
Q21-1776,2023-02-17,Q21-1776,205.7,,2.0,2,2,2208000.0,,,A
Q21-1782,2023-02-16,Q21-1782,104.3,,1.0,1,1,53000.0,,,C
Q21-1843,2023-03-01,Q21-1843,304.1,,6.0,6,4,29404000.0,,,A
Q21-1857,2023-02-18,Q21-1857,275.6,,2.0,2,2,2492000.0,,,A
Q21-1866,2023-02-15,Q21-1866,42.6,,25.0,25,25,973000.0,,,C
Q21-1871,2023-03-06,Q21-1871,181.9,,,0,0,0.0,,,A
Q21-1874,2023-02-15,Q21-1874,124.2,,5.0,5,5,2006000.0,,,A
Q21-1911,2023-02-17,Q21-1911,145.5,,2.0,2,2,304000.0,605.0,,A
Q21-1935,2023-03-02,Q21-1935,63.0,,6.0,6,4,1619000.0,,,A
Q22-2028,2023-02-24,Q22-2028,76.5,,43.0,43,43,48387000.0,708.0,,C
Q22-2030,2023-03-01,Q22-2030,114.3,,,0,0,0.0,710.0,,A
Q21-1649,2023-03-22,Q21-1649,108.3,,12.0,12,12,25053000.0,365.0,,A
Q21-1660,2023-03-24,Q21-1660,43.8,,1.0,1,1,216000.0,,,B
Q21-1670,2023-04-01,Q21-1670,138.1,,,0,0,0.0,,,A
Q21-1673,2023-03-30,Q21-1673,166.7,,,0,0,0.0,383.0,,C
Q21-1717,2023-03-18,Q21-1717,305.2,,2.0,2,2,5371000.0,,,A
Q21-1724,2023-03-25,Q21-1724,150.1,,2.0,2,2,199000.0,,,A
Q21-1748,2023-03-15,Q21-1748,290.6,,1.0,1,1,6000.0,,,A
Q21-1795,2023-03-24,Q21-1795,87.1,,1.0,1,1,52000.0,484.0,,A
Q21-1809,2023-03-26,Q21-1809,121.0,,1.0,1,1,1023000.0,495.0,,A
Q21-1810,2023-03-22,Q21-1810,75.5,,2.0,2,2,799000.0,495.0,,B
Q21-1815,2023-03-25,Q21-1815,500.0,,16.0,16,16,80995000.0,,,A
Q21-1831,2023-03-16,Q21-1831,75.5,,3.0,3,3,14159000.0,,,C
Q21-1850,2023-03-17,Q21-1850,171.5,,,0,0,0.0,,,A
Q21-1851,2023-03-18,Q21-1851,314.0,,10.0,10,10,55882000.0,532.0,,A
Q21-1860,2023-03-20,Q21-1860,149.5,,7.0,7,7,33202000.0,538.0,,A
Q21-1885,2023-03-20,Q21-1885,130.7,,12.0,12,12,7200000.0,,,A
Q21-1896,2023-03-30,Q21-1896,1378.2,,6.0,6,6,65320000.0,,,A
Q21-1910,2023-03-31,Q21-1910,154.5,,2.0,2,2,150000.0,,,A
Q21-1916,2023-03-17,Q21-1916,241.1,,1.0,1,1,495000.0,,,C
Q21-1957,2023-03-22,Q21-1957,51.6,,4.0,4,4,1105000.0,,,C
Q21-1961,2023-03-29,Q21-1961,154.0,,2.0,2,2,334000.0,,,A
Q21-1966,2023-03-27,Q21-1966,150.2,,4.0,4,4,489000.0,,,A
Q22-1982,2023-03-27,Q22-1982,44.4,,,0,0,0.0,647.0,,A
Q22-2012,2023-03-25,Q22-2012,87.5,,22.0,22,22,6367000.0,675.0,,C
Q22-2031,2023-04-02,Q22-2031,164.6,,,0,0,0.0,,,A
Q22-2045,2023-03-21,Q22-2045,113.1,,1.0,1,1,88000.0,,,B
Q22-2051,2023-03-17,Q22-2051,1500.0,,25.0,25,24,56374000.0,,,C
Q22-2058,2023-03-18,Q22-2058,94.1,,1.0,1,1,39000.0,717.0,,A
Q22-2063,2023-03-28,Q22-2063,111.0,,20.0,20,20,46982000.0,722.0,,A
Q22-2078,2023-03-22,Q22-2078,89.4,,1.0,1,1,16000.0,736.0,,A
Q21-1737,2023-04-19,Q21-1737,203.2,,2.0,2,2,8936000.0,,,A
Q21-1739,2023-04-18,Q21-1739,20.3,,2.0,2,2,254000.0,,,A
Q21-1747,2023-04-29,Q21-1747,182.4,,,0,0,0.0,426.0,,A
Q21-1774,2023-04-19,Q21-1774,176.3,,2.0,2,2,574000.0,,,A
Q21-1777,2023-04-19,Q21-1777,63.9,,2.0,2,2,2213000.0,,,C
Q21-1784,2023-04-20,Q21-1784,143.0,,,0,0,0.0,457.0,,A
Q21-1821,2023-04-29,Q21-1821,89.6,,3.0,3,2,3086000.0,,,C
Q21-1877,2023-04-29,Q21-1877,262.7,,6.0,6,6,13560000.0,535.0,,C
Q21-1925,2023-04-23,Q21-1925,82.2,,1.0,1,1,140000.0,579.0,,C
Q21-1951,2023-04-19,Q21-1951,264.7,,3.0,3,3,8019000.0,599.0,,A
Q22-1988,2023-04-23,Q22-1988,351.4,,16.0,16,16,7511000.0,,,A
Q22-2020,2023-04-18,Q22-2020,163.5,,15.0,15,15,39997000.0,,,C
Q22-2032,2023-05-01,Q22-2032,78.6,,,0,0,0.0,672.0,,A
Q22-2064,2023-04-25,Q22-2064,385.2,,26.0,26,26,126494000.0,,,A
Q22-2076,2023-04-28,Q22-2076,113.1,,2.0,2,2,2660000.0,713.0,,A
Q22-2081,2023-04-25,Q22-2081,120.3,,4.0,4,4,600000.0,718.0,,C
Q22-2090,2023-05-04,Q22-2090,27.2,,22.0,22,22,7526000.0,,,C
Q22-2095,2023-04-18,Q22-2095,260.8,,25.0,25,25,67533000.0,730.0,,A
Q22-2108,2023-04-22,Q22-2108,69.7,,3.0,3,3,253000.0,742.0,,B
Q22-2109,2023-04-18,Q22-2109,637.6,,15.0,15,15,44653000.0,744.0,,A
Q21-1702,2023-05-20,Q21-1702,78.3,,2.0,2,2,44000.0,361.0,,A
Q21-1703,2023-05-23,Q21-1703,339.8,,,0,0,0.0,,,C
Q21-1711,2023-05-25,Q21-1711,199.6,,11.0,11,11,105360000.0,,,C
Q21-1722,2023-05-16,Q21-1722,115.8,,6.0,6,6,8791000.0,,,C
Q21-1778,2023-05-15,Q21-1778,143.0,,,0,0,0.0,424.0,,B
Q21-1781,2023-05-22,Q21-1781,107.0,,12.0,12,10,22988000.0,,,B
Q21-1803,2023-05-23,Q21-1803,343.8,,,0,0,0.0,,,A
Q21-1817,2023-05-21,Q21-1817,60.7,,2.0,2,2,166000.0,,,A
Q21-1818,2023-05-26,Q21-1818,331.6,,,0,0,0.0,,,A
Q21-1835,2023-05-16,Q21-1835,176.9,,8.0,8,8,8802000.0,471.0,,A
Q21-1841,2023-06-03,Q21-1841,194.8,,5.0,5,5,29015000.0,477.0,,C
Q21-1848,2023-06-03,Q21-1848,1500.0,,25.0,25,25,153318000.0,,,C
Q21-1869,2023-05-20,Q21-1869,148.4,,1.0,1,1,943000.0,,,A
Q21-1882,2023-05-30,Q21-1882,48.2,,,0,0,0.0,,,C
Q21-1888,2023-05-23,Q21-1888,155.8,,8.0,8,8,44984000.0,,,A
Q21-1914,2023-05-30,Q21-1914,130.2,,,0,0,0.0,,,C
Q21-1928,2023-05-19,Q21-1928,92.3,,24.0,24,23,68220000.0,552.0,,C
Q21-1933,2023-05-31,Q21-1933,396.5,,9.0,9,9,30821000.0,,,A
Q21-1936,2023-05-28,Q21-1936,58.3,,,0,0,0.0,558.0,,A
Q22-1976,2023-05-25,Q22-1976,102.8,,,0,0,0.0,,,A
Q22-2007,2023-05-18,Q22-2007,1500.0,,,0,0,0.0,,,A
Q22-2011,2023-05-17,Q22-2011,670.5,,1.0,1,1,1352000.0,,,A
Q22-2017,2023-05-24,Q22-2017,344.1,,,0,0,0.0,629.0,,A
Q22-2025,2023-05-15,Q22-2025,135.1,,4.0,4,3,2559000.0,637.0,,A
Q22-2042,2023-05-26,Q22-2042,25.5,,4.0,4,4,6061000.0,,,A
Q22-2043,2023-05-27,Q22-2043,165.3,,7.0,7,7,8999000.0,652.0,,A
Q22-2067,2023-05-27,Q22-2067,175.2,,1.0,1,1,6391000.0,673.0,,A
Q22-2074,2023-06-02,Q22-2074,165.4,,10.0,10,10,14269000.0,,,C
Q22-2077,2023-05-24,Q22-2077,203.7,,5.0,5,5,19733000.0,684.0,,C
Q22-2082,2023-05-21,Q22-2082,169.5,,25.0,25,25,64658000.0,,,B
Q21-1750,2023-06-23,Q21-1750,80.0,,,0,0,0.0,,,B
Q21-1755,2023-06-24,Q21-1755,1026.8,,5.0,5,5,67552000.0,,,A
Q21-1760,2023-06-30,Q21-1760,163.6,,,0,0,0.0,395.0,,A
Q21-1796,2023-06-27,Q21-1796,203.7,,,0,0,0.0,425.0,,C
Q21-1816,2023-06-26,Q21-1816,87.4,,8.0,8,8,17348000.0,442.0,,C
Q21-1840,2023-06-23,Q21-1840,250.7,,2.0,2,1,6035000.0,,,C
Q21-1865,2023-06-25,Q21-1865,174.7,,1.0,1,1,31000.0,,,A
Q21-1873,2023-07-03,Q21-1873,158.3,,1.0,1,1,806000.0,,,A
Q21-1887,2023-07-02,Q21-1887,116.2,,,0,0,0.0,,,B
Q21-1901,2023-06-24,Q21-1901,57.9,,,0,0,0.0,516.0,,A
Q21-1923,2023-07-02,Q21-1923,429.0,,,0,0,0.0,533.0,,A
Q21-1948,2023-06-21,Q21-1948,168.5,,25.0,25,25,38826000.0,,,C
Q21-1954,2023-06-30,Q21-1954,187.5,,16.0,16,16,56399000.0,,,A
Q21-1970,2023-06-22,Q21-1970,36.8,,1.0,1,1,360000.0,,,A
Q22-1974,2023-06-19,Q22-1974,206.4,,7.0,7,7,17638000.0,573.0,,A
Q22-1975,2023-06-22,Q22-1975,112.7,,1.0,1,1,308000.0,575.0,,A
Q22-1996,2023-06-30,Q22-1996,238.6,,7.0,7,7,28919000.0,,,C
Q22-2071,2023-06-21,Q22-2071,79.7,,6.0,6,6,5734000.0,,,A
Q22-2075,2023-06-16,Q22-2075,451.8,,,0,0,0.0,,,C
Q22-2086,2023-06-25,Q22-2086,109.3,,4.0,4,4,10107000.0,,,C
Q22-2091,2023-07-02,Q22-2091,1023.0,,15.0,15,15,68242000.0,,,B
Q22-2099,2023-06-25,Q22-2099,321.9,,5.0,5,4,24305000.0,685.0,,B
Q22-2121,2023-06-29,Q22-2121,820.9,,25.0,25,25,157191000.0,,,C
Q22-2141,2023-06-19,Q22-2141,726.2,,6.0,6,6,2084000.0,725.0,,C
Q21-1783,2023-07-15,Q21-1783,20.8,,1.0,1,1,11000.0,395.0,,A
Q21-1788,2023-07-22,Q21-1788,159.4,,,0,0,0.0,,,C
Q21-1812,2023-07-26,Q21-1812,275.8,,11.0,11,11,16780000.0,,,C
Q21-1829,2023-07-25,Q21-1829,106.9,,,0,0,0.0,,,A
Q21-1844,2023-07-21,Q21-1844,88.9,,,0,0,0.0,445.0,,A
Q21-1845,2023-07-27,Q21-1845,277.3,,10.0,10,9,14691000.0,447.0,,C
Q21-1870,2023-07-18,Q21-1870,72.8,,1.0,1,1,1078000.0,,,C
Q21-1872,2023-07-28,Q21-1872,474.4,,5.0,5,4,33108000.0,,,C
Q21-1878,2023-07-27,Q21-1878,137.3,,,0,0,0.0,,,C
Q21-1894,2023-07-31,Q21-1894,82.6,,1.0,1,1,327000.0,,,A
Q21-1895,2023-07-27,Q21-1895,61.3,,1.0,1,1,221000.0,,,B
Q21-1902,2023-07-15,Q21-1902,105.1,,3.0,3,3,671000.0,496.0,,A
Q21-1932,2023-07-20,Q21-1932,50.3,,,0,0,0.0,518.0,,C
Q21-1934,2023-07-20,Q21-1934,179.3,,1.0,1,1,70000.0,,,C
Q21-1963,2023-08-03,Q21-1963,159.0,,25.0,25,25,56177000.0,,,C
Q21-1964,2023-08-02,Q21-1964,285.6,,3.0,3,3,875000.0,544.0,,C
Q22-1971,2023-07-21,Q22-1971,129.9,,25.0,25,20,43184000.0,,,A
Q22-2004,2023-07-31,Q22-2004,87.5,,,0,0,0.0,,,A
Q22-2044,2023-07-22,Q22-2044,106.6,,16.0,16,16,29406000.0,,,A
Q22-2120,2023-07-21,Q22-2120,475.0,,7.0,7,7,2292000.0,684.0,,A
Q22-2134,2023-07-30,Q22-2134,180.6,,3.0,3,3,642000.0,696.0,,C
Q22-2143,2023-07-25,Q22-2143,133.4,,1.0,1,1,183000.0,,,C
Q22-2161,2023-08-03,Q22-2161,167.1,,,0,0,0.0,,,A
Q22-2168,2023-07-16,Q22-2168,154.5,,18.0,18,18,3295000.0,730.0,,C
Q21-1799,2023-08-15,Q21-1799,104.1,,3.0,3,3,497000.0,,,C
Q21-1822,2023-08-23,Q21-1822,133.5,,,0,0,0.0,410.0,,A
Q21-1823,2023-08-22,Q21-1823,149.3,,,0,0,0.0,411.0,,A
Q21-1868,2023-08-21,Q21-1868,145.6,,,0,0,0.0,448.0,,A
Q21-1879,2023-08-27,Q21-1879,140.6,,5.0,5,5,14757000.0,,,C
Q21-1893,2023-08-29,Q21-1893,144.6,,10.0,10,10,9355000.0,469.0,,C
Q21-1897,2023-08-30,Q21-1897,843.2,,3.0,3,3,2782000.0,,,C
Q21-1945,2023-08-25,Q21-1945,63.4,,,0,0,0.0,,,C
Q21-1949,2023-08-26,Q21-1949,127.5,,,0,0,0.0,512.0,,B
Q22-1993,2023-08-23,Q22-1993,136.6,,11.0,11,11,21491000.0,,,B
Q22-2010,2023-08-18,Q22-2010,69.8,,3.0,3,3,788000.0,566.0,,C
Q22-2026,2023-08-16,Q22-2026,259.9,,35.0,35,33,83279000.0,581.0,,A
Q22-2049,2023-08-23,Q22-2049,351.5,,,0,0,0.0,,,A
Q22-2054,2023-08-20,Q22-2054,682.5,,,0,0,0.0,604.0,,C
Q22-2056,2023-08-31,Q22-2056,204.9,,6.0,6,6,3301000.0,,,C
Q22-2059,2023-08-27,Q22-2059,50.3,,1.0,1,1,43000.0,610.0,,A
Q22-2084,2023-08-24,Q22-2084,169.4,,1.0,1,1,1315000.0,633.0,,B
Q22-2106,2023-08-17,Q22-2106,46.1,,1.0,1,1,4000.0,,,A
Q22-2110,2023-08-23,Q22-2110,57.5,,5.0,5,5,896000.0,657.0,,C
Q22-2119,2023-08-28,Q22-2119,240.9,,6.0,6,5,1910000.0,,,C
Q22-2137,2023-08-29,Q22-2137,65.8,,2.0,2,2,102000.0,680.0,,C
Q22-2191,2023-08-19,Q22-2191,78.9,,20.0,20,18,85439000.0,733.0,,C
Q22-2217,2023-08-27,Q22-2217,60.0,,,0,0,0.0,,,A
Q21-1826,2023-09-28,Q21-1826,76.8,,,0,0,0.0,392.0,,A
Q21-1832,2023-10-04,Q21-1832,500.0,,10.0,10,9,20156000.0,,,C
Q21-1886,2023-10-04,Q21-1886,264.0,,,0,0,0.0,,,C
Q21-1924,2023-09-26,Q21-1924,99.9,,2.0,2,2,50000.0,474.0,,C
Q21-1931,2023-09-30,Q21-1931,76.0,,1.0,1,1,162000.0,,,C
Q21-1956,2023-09-23,Q21-1956,141.1,,6.0,6,6,745000.0,,,B
Q21-1960,2023-09-24,Q21-1960,56.6,,,0,0,0.0,,,C
Q21-1969,2023-09-15,Q21-1969,93.0,,,0,0,0.0,508.0,,A
Q22-1973,2023-09-18,Q22-1973,255.5,,3.0,3,3,813000.0,,,A
Q22-1985,2023-10-03,Q22-1985,87.5,,,0,0,0.0,,,C
Q22-2000,2023-09-20,Q22-2000,51.2,,1.0,1,1,125000.0,,,A
Q22-2089,2023-09-30,Q22-2089,112.0,,6.0,6,4,887000.0,,,B
Q22-2097,2023-09-21,Q22-2097,74.0,,,0,0,0.0,622.0,,C
Q22-2154,2023-09-30,Q22-2154,55.4,,2.0,2,2,453000.0,676.0,,A
Q22-2157,2023-09-25,Q22-2157,24.2,,1.0,1,1,163000.0,677.0,,A
Q22-2162,2023-09-18,Q22-2162,70.6,,2.0,2,2,348000.0,,,A
Q22-2167,2023-09-17,Q22-2167,47.7,,,0,0,0.0,689.0,,C
Q22-2199,2023-10-04,Q22-2199,88.0,,,0,0,0.0,,,A
Q21-1856,2023-10-16,Q21-1856,255.0,,5.0,5,5,15820000.0,393.0,,B
Q21-1889,2023-10-20,Q21-1889,1232.9,,11.0,11,11,36070000.0,,,B
Q21-1898,2023-10-20,Q21-1898,70.1,,,0,0,0.0,428.0,,A
Q21-1913,2023-11-01,Q21-1913,163.3,,7.0,7,7,22815000.0,,,C
Q21-1929,2023-10-30,Q21-1929,115.3,,,0,0,0.0,,,A
Q22-1986,2023-10-24,Q22-1986,54.2,,2.0,2,2,457000.0,494.0,,C
Q22-1992,2023-11-01,Q22-1992,191.2,,2.0,2,2,2998000.0,,,A
Q22-1999,2023-10-25,Q22-1999,115.7,,14.0,14,14,30659000.0,,,A
Q22-2001,2023-10-24,Q22-2001,182.4,,,0,0,0.0,,,B
Q22-2021,2023-11-03,Q22-2021,40.7,,4.0,4,4,3694000.0,,,C
Q22-2038,2023-10-28,Q22-2038,193.8,,,0,0,0.0,,,A
Q22-2052,2023-10-31,Q22-2052,187.6,,2.0,2,2,578000.0,,,B
Q22-2069,2023-10-27,Q22-2069,273.4,,10.0,10,10,63554000.0,,,C
Q22-2102,2023-10-16,Q22-2102,107.1,,14.0,14,14,42486000.0,,,A
Q22-2116,2023-10-22,Q22-2116,196.2,,,0,0,0.0,,,A
Q22-2117,2023-11-02,Q22-2117,78.9,,4.0,4,4,4051000.0,,,A
Q22-2122,2023-10-29,Q22-2122,120.8,,1.0,1,1,4755000.0,,,B
Q22-2124,2023-10-26,Q22-2124,140.7,,,0,0,0.0,,,A
Q22-2138,2023-10-29,Q22-2138,393.1,,6.0,6,6,4430000.0,630.0,,A
Q22-2172,2023-10-30,Q22-2172,178.4,,,0,0,0.0,,,A
Q22-2180,2023-10-21,Q22-2180,55.5,,2.0,2,2,210000.0,,,C
Q22-2190,2023-10-25,Q22-2190,163.4,,7.0,7,7,3521000.0,,,A
Q22-2204,2023-10-24,Q22-2204,359.4,,1.0,1,1,194000.0,,,B
Q22-2234,2023-10-31,Q22-2234,64.9,,9.0,9,9,2256000.0,,,B
Q22-2263,2023-11-02,Q22-2263,260.1,,8.0,8,8,28145000.0,,,C
Q21-1921,2023-12-03,Q21-1921,70.5,,,0,0,0.0,,,A
Q22-1984,2023-11-23,Q22-1984,111.0,,10.0,10,10,13280000.0,,,A
Q22-1989,2023-11-20,Q22-1989,99.7,,6.0,6,6,4956000.0,,,A
Q22-1998,2023-11-26,Q22-1998,54.4,,1.0,1,1,1141000.0,,,C
Q22-2003,2023-11-19,Q22-2003,179.9,,9.0,9,9,21601000.0,,,A
Q22-2016,2023-11-16,Q22-2016,95.6,,8.0,8,7,17159000.0,504.0,,B
Q22-2023,2023-11-18,Q22-2023,176.1,,,0,0,0.0,,,B
Q22-2037,2023-11-15,Q22-2037,60.6,,4.0,4,4,3076000.0,521.0,,A
Q22-2040,2023-11-21,Q22-2040,64.8,,3.0,3,3,5999000.0,,,A
Q22-2041,2023-12-02,Q22-2041,151.9,,1.0,1,1,13000.0,524.0,,A
Q22-2053,2023-11-15,Q22-2053,144.2,,23.0,23,23,25562000.0,,,A
Q22-2066,2023-11-21,Q22-2066,135.9,,,0,0,0.0,547.0,,B
Q22-2080,2023-11-20,Q22-2080,123.8,,3.0,3,3,7112000.0,560.0,,C
Q22-2092,2023-11-21,Q22-2092,89.8,,5.0,5,5,40047000.0,570.0,,B
Q22-2128,2023-11-16,Q22-2128,20.3,,,0,0,0.0,,,C
Q22-2151,2023-11-24,Q22-2151,94.6,,21.0,21,21,3350000.0,626.0,,C
Q22-2155,2023-11-16,Q22-2155,168.1,,2.0,2,2,680000.0,,,B
Q22-2166,2023-11-19,Q22-2166,131.3,,6.0,6,5,12713000.0,,,A
Q22-2184,2023-11-22,Q22-2184,82.0,,3.0,3,3,1165000.0,,,C
Q22-2185,2023-11-15,Q22-2185,190.5,,,0,0,0.0,,,A
Q22-2212,2023-11-21,Q22-2212,121.8,,,0,0,0.0,680.0,,A
Q22-2240,2023-11-29,Q22-2240,79.9,,17.0,17,17,7636000.0,,,B
Q22-2260,2023-11-27,Q22-2260,162.3,,4.0,4,4,5254000.0,724.0,,C
Q23-2278,2023-11-16,Q23-2278,91.7,,18.0,18,18,66070000.0,742.0,,C
Q21-1943,2023-12-31,Q21-1943,92.9,,,0,0,0.0,,,A
Q21-1944,2023-12-24,Q21-1944,99.4,,5.0,5,5,1682000.0,,,A
Q22-2002,2023-12-20,Q22-2002,46.4,,3.0,3,3,1252000.0,473.0,,A
Q22-2006,2023-12-20,Q22-2006,184.6,,3.0,3,3,53265000.0,,,A
Q22-2013,2023-12-15,Q22-2013,170.9,,,0,0,0.0,,,A
Q22-2055,2023-12-31,Q22-2055,132.9,,1.0,1,1,494000.0,,,A
Q22-2123,2023-12-19,Q22-2123,120.3,,,0,0,0.0,584.0,,A
Q22-2126,2023-12-22,Q22-2126,101.6,,,0,0,0.0,586.0,,A
Q22-2135,2023-12-21,Q22-2135,109.2,,,0,0,0.0,,,A
Q22-2164,2023-12-23,Q22-2164,335.6,,1.0,1,1,812000.0,,,C
Q22-2174,2023-12-29,Q22-2174,149.0,,6.0,6,5,3897000.0,,,C
Q22-2175,2023-12-27,Q22-2175,240.2,,14.0,14,14,72692000.0,,,C
Q22-2206,2023-12-26,Q22-2206,57.6,,4.0,4,2,1408000.0,,,C
Q22-2211,2024-01-03,Q22-2211,137.3,,,0,0,0.0,660.0,,C
Q22-2231,2023-12-17,Q22-2231,131.5,,3.0,3,3,672000.0,,,A
Q22-2236,2023-12-27,Q22-2236,202.6,,1.0,1,1,315000.0,,,A
Q22-2242,2023-12-27,Q22-2242,72.8,,,0,0,0.0,,,C
Q22-2244,2023-12-31,Q22-2244,379.6,,6.0,6,6,8965000.0,,,C
Q22-2249,2023-12-28,Q22-2249,70.3,,,0,0,0.0,,,A
Q22-2265,2024-01-01,Q22-2265,257.1,,,0,0,0.0,,,A
Q23-2280,2023-12-20,Q23-2280,59.1,,,0,0,0.0,,,C
