date,facility_name,upgrade
2014-01-01,Thatcher Jct - Enosburg 138 kV Circuit 1,baseline reliability upgrade
2014-01-01,Serfgen - Ta3 138 kV Ckt 1,baseline reliability upgrade
2014-01-01,Houghton - Fishers Road 138 kV Cir. 1,baseline reliability upgrade
2014-01-01,Pidgeon - Greenville Steam 138 kV Line,baseline reliability upgrade
2014-01-01,Elk City Llc - Greenville Steam 138 kV Cir. 1,baseline reliability upgrade
2014-01-01,Thatcher Junction - Carancahua 138 kV Circuit 1,baseline reliability upgrade
2014-01-01,Soldotna Substation - White Sands Missile Range 138 kV line,baseline reliability upgrade
2014-01-01,Hinton Ap 345-138 kV Autotransformer T1,baseline reliability upgrade
2014-01-01,Betsy Layne - Hinton Ap 138 kV #1,baseline reliability upgrade
2014-01-01,Stevensville - Brooks Field 138 kV L,baseline reliability upgrade
2014-01-01,Stevensville - Greenland Gap 345 kV,baseline reliability upgrade
2014-01-01,Hawks Nest Hydro 345/138kV Autotransformer,baseline reliability upgrade
2014-01-01,Kammer - Prison Hill 345 kV,baseline reliability upgrade
2014-01-01,Pittsburg - Huston 100 kV Line 1,baseline reliability upgrade
2014-01-01,Huston - Austrop 100 kV #1,baseline reliability upgrade
2014-01-01,Allendale Biomass - Certaiteed 230 kV Cir. 1,baseline reliability upgrade
2014-01-01,Allendale Biomass - Kilen 230 kV Ckt 1,baseline reliability upgrade
2014-01-01,Pittsburg Substation - Honk Falls Substation 100 kV line,baseline reliability upgrade
2014-01-01,Foothill Placer Substation - Luna 100 kV #1,baseline reliability upgrade
2014-01-01,Broomfield - Luna 100 kV,baseline reliability upgrade
2014-01-01,Dexter - Broomfield 100 kV #1,baseline reliability upgrade
2014-01-01,East Marysville - Ludington 230 kV Ckt 1,baseline reliability upgrade
2014-01-01,E Marysville - Reedy Crk 230 kV Circuit 1,baseline reliability upgrade
2014-01-01,Cedar Hill - Ludington 230 kV,baseline reliability upgrade
2014-01-01,C.H. Deter Substation - Forest Avenue Sta 100 kV #1,baseline reliability upgrade
2014-01-01,Ballinger Humble Pump Exxon - Sila Ray 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,Mcgregor Alte 230/100 kV Transformer Unit 1,baseline reliability upgrade
2014-01-01,Mcgregor Alte 230 kV/100 kV TX,baseline reliability upgrade
2014-01-01,North Park - Hawkins Street 100 kV,baseline reliability upgrade
2014-01-01,Rankin Lake - Catrpillar 100 kV #1,baseline reliability upgrade
2014-01-01,East Hills - Caterpillar 100 kV line,baseline reliability upgrade
2014-01-01,Lucerne - Sunrise Power 100 kV,baseline reliability upgrade
2014-01-01,Southpac - Bridgehampton 100 kV,baseline reliability upgrade
2014-01-01,Great Lakes 500/230 kV Autotransformer Unit 1,baseline reliability upgrade
2014-01-01,Great Lakes - Southside Tap 230 kV,baseline reliability upgrade
2014-01-01,Vasco - Cajalco Substation 100 kV Circuit 1,baseline reliability upgrade
2014-01-01,Vasco - Honk Falls 100 kV Circuit 1,baseline reliability upgrade
2014-01-01,Austrop - Killen 100 kV Line 1,baseline reliability upgrade
2014-01-01,Killen 500/230kV XFMR Bank 1,baseline reliability upgrade
2014-01-01,Killen 230 kV/1 kV Auto T1,baseline reliability upgrade
2014-01-01,Naranjo 5804 Substation - Killen 230 kV line,baseline reliability upgrade
2014-01-01,Naranjo 5804 345/230kV Transformer Unit 1,baseline reliability upgrade
2014-01-01,Naranjo 5804 345/230kV Transformer Bank #2,baseline reliability upgrade
2014-01-01,Whirlpool Corporation - Ottawa Wind Farm - Deerfield 100 kV Circuit 1,baseline reliability upgrade
2014-01-01,Range Line Sw - Battery Energy Storage System 100 kV Circuit 1,baseline reliability upgrade
2014-01-01,Range Line Sw - Trichel St 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,Stark Substation - Georgia Pacific 100 kV,baseline reliability upgrade
2014-01-01,Ix Ctr - Plumas 100 kV Ckt 1,baseline reliability upgrade
2014-01-01,Velva Wind Interconnection - Quaker Oats 100 kV line,baseline reliability upgrade
2014-01-01,Calera T.S - Quaker Oats 230 kV Ckt 1,baseline reliability upgrade
2014-01-01,Adams - Calera T.S 230 kV Cir. 1,baseline reliability upgrade
2014-01-01,Caribou Generation Sta - N Shore Beach 100 kV,baseline reliability upgrade
2014-01-01,Azalea - Axtel 100 kV,baseline reliability upgrade
2014-01-01,Georgia Pacific - El Sobrante 100 kV Ckt 1,baseline reliability upgrade
2014-01-01,W Batesville 100 kV/1 kV XFMR T1,baseline reliability upgrade
2014-01-01,Baver - Calera T.S 230 kV #1,baseline reliability upgrade
2014-01-01,Bedford 2 - Decant 100 kV Line,baseline reliability upgrade
2014-01-01,Universal Studios Tap - Daniel Siding 230 kV,baseline reliability upgrade
2014-01-01,Cambridge - Troy Energy Llc 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,New Camp 230/100kV Transformer,baseline reliability upgrade
2014-01-01,Firstenergy Bay Shore - New Camp 230 kV L,baseline reliability upgrade
2014-01-01,Remsburg - Candelaria 100 kV Line 1,baseline reliability upgrade
2014-01-01,W Lima - Q & Watt 100 kV Line 1,baseline reliability upgrade
2014-01-01,Oneta - Bowline Point 100 kV Line,baseline reliability upgrade
2014-01-01,Cross Reactors - Tracy 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,High Falls - Croghan Ny - Harelson 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,Maclean - U S Alliance Coosa Pines 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,Brackenridge - Daniel Siding 100 kV,baseline reliability upgrade
2014-01-01,Bowline Pt - Brackenridge 100 kV Ckt 1,baseline reliability upgrade
2014-01-01,Daniel Siding 230/100 kV Transformer Bank,baseline reliability upgrade
2014-01-01,Daniel Siding - Kemmerer 230 kV Line 1,baseline reliability upgrade
2014-01-01,Helicon - Lashaway 100 kV Cir. 1,baseline reliability upgrade
2014-01-01,Kemmerer - Firstenergy Bay Shore Substation 230 kV Circuit 1,baseline reliability upgrade
2014-01-01,Castalia - Belle Glade 100 kV,baseline reliability upgrade
2014-01-01,Belle Glade - White Rock-Nike 100 kV,baseline reliability upgrade
2014-01-01,San Rafael - Fremont Nergy Ctr 100 kV Line 1,baseline reliability upgrade
2014-01-01,Beaver 500 kV/1 kV Auto,baseline reliability upgrade
2014-01-01,Beaver 230-1 kV TX,baseline reliability upgrade
2014-01-01,Parkview Battery - Caliente 230 kV,baseline reliability upgrade
2014-01-01,Albany Green Energy - Picu 100 kV Ckt 1,baseline reliability upgrade
2014-01-01,Fermi - Rancho Mission Viejo 100 kV Circuit 3,baseline reliability upgrade
2014-01-01,Palisades 500/1kV TX #1,baseline reliability upgrade
2014-01-01,Palisades Substation 230/1kV Auto Unit 1,baseline reliability upgrade
2014-01-01,Palisades - Ridgeline 230 kV L,baseline reliability upgrade
2014-01-01,Henry County - Canamah 230 kV #1,baseline reliability upgrade
2014-01-01,University - Concord 230 kV,baseline reliability upgrade
2014-01-01,Tower Automotive - Hegewisch 100 kV #2,baseline reliability upgrade
2014-01-01,North Yuma - Hawthorne Ocb Electric 100 kV Ckt 1,baseline reliability upgrade
2014-01-01,Van Buren St - Rhome 230 kV L,baseline reliability upgrade
2014-01-01,Shady Oaks Wind Farm 500/230kV Transformer Bank 1,baseline reliability upgrade
2014-01-01,Cadiz - Amo 230 kV Ckt 1,baseline reliability upgrade
2014-01-01,Minonk Wind Farm Substation 500 kV/230 kV TX #1,baseline reliability upgrade
2015-01-01,Ss145 - Closter 161 kV #1,baseline reliability upgrade
2015-01-01,Blakeslee Junction 138 kV/1 kV Auto,baseline reliability upgrade
2015-01-01,Lasel Tap - North Bergen Substation 161 kV Cir. 1,baseline reliability upgrade
2015-01-01,Lasel Tap - International Paper Riverdale Mill 161 kV,baseline reliability upgrade
2015-01-01,Wallenpaupack - International Paper Riverdale Mill 161 kV,baseline reliability upgrade
2015-01-01,Hudson 161/138kV Autotransformer Unit 1,baseline reliability upgrade
2015-01-01,St. John - Hudson 138 kV Line 1,baseline reliability upgrade
2015-01-01,W Hamlin 138/1kV Auto,baseline reliability upgrade
2015-01-01,Grand Haven Diesel Plant - Closter 161 kV,baseline reliability upgrade
2015-01-01,Fulton Mo 161/138kV XFMR Unit 1,baseline reliability upgrade
2015-01-01,Deerfield 4 Substation - Cuthbert 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Deerfield 4 - Cosmar 138 kV #1,baseline reliability upgrade
2015-01-01,Oak Villa - Cartwright 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Oak Villa - Cartwright 138 kV line,baseline reliability upgrade
2015-01-01,Federal Square - Clay Street Substation 138 kV #1,baseline reliability upgrade
2015-01-01,Whippany - Roy 138 kV,baseline reliability upgrade
2015-01-01,Barre City - Laurel Ave 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Barre City - Laurel Ave 138 kV Line 2,baseline reliability upgrade
2015-01-01,Ocotillo - Miller St 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Miller St - Cordova 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Bowen - Henning 138 kV L,baseline reliability upgrade
2015-01-01,Bowman Substation - Newark Bay Cogeneration Partnership Lp 138 kV,baseline reliability upgrade
2015-01-01,Palmer Tc - Yacht Club D.S Substation 138 kV #1,baseline reliability upgrade
2015-01-01,Yacht Club D.S - Njt Meadowlands Rail Substaion 138 kV #1,baseline reliability upgrade
2015-01-01,Bergen Generating Station - Greers Ferry 138 kV,baseline reliability upgrade
2015-01-01,Needham - Rocky Run 138 kV,baseline reliability upgrade
2015-01-01,Canton Street - Hcf 138 kV #1,baseline reliability upgrade
2015-01-01,Roy - Bosque 345 kV Line,baseline reliability upgrade
2015-01-01,Rocky Run - E Spartanburg 138 kV,baseline reliability upgrade
2015-01-01,Bosque Substation - Halsey 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Sjve Madera - Bosque Substation 345 kV line,baseline reliability upgrade
2015-01-01,Amargosa - Willmar 138 kV,baseline reliability upgrade
2015-01-01,Amargosa - Willmar 138 kV Line 2,baseline reliability upgrade
2015-01-01,Amargosa - Carrcroft 138 kV #1,baseline reliability upgrade
2015-01-01,Carrcroft - Amargosa 138 kV #2,baseline reliability upgrade
2015-01-01,Chisao - Hope Creek 138 kV Line 1,baseline reliability upgrade
2015-01-01,Pearl - Odin 138 kV #1,baseline reliability upgrade
2015-01-01,Pearl - St Francis Energy Facility 138 kV L,baseline reliability upgrade
2015-01-01,Odin - Ward 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Tokio Substation - Schoharie 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Tokio - Jose 138 kV #1,baseline reliability upgrade
2015-01-01,Salmon Creek 1 - Mill Cteek 138 kV,baseline reliability upgrade
2015-01-01,West Ooltewah - Ward 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Schoharie - Sjve Madera 345 kV Cir. 1,baseline reliability upgrade
2015-01-01,Schoharie Substation - Nesbit 345 kV Line 1,baseline reliability upgrade
2015-01-01,Pathfinder - Grayson 138 kV,baseline reliability upgrade
2015-01-01,Tecumseh Rd - Linden Cogen Plant 138 kV #2,baseline reliability upgrade
2015-01-01,New Hogan - Earlimart 138 kV,baseline reliability upgrade
2015-01-01,Dell City - 52Nd Street 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Dell City - Willmar 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Weiner - Yards Crk 138 kV,baseline reliability upgrade
2015-01-01,Copans 138/14kV Transformer Bank Bank 1,baseline reliability upgrade
2015-01-01,Grayson 138 kV/14 kV Transformer Bank #4,baseline reliability upgrade
2015-01-01,Lost Hillstexaco - Berthoud 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Craven Substation - Faulkner 138 kV #1,baseline reliability upgrade
2015-01-01,Cemex - Craven 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Auld - Faulkner 138 kV,baseline reliability upgrade
2015-01-01,Auld - West Receiving Substation 138 kV #1,baseline reliability upgrade
2015-01-01,Lost Hillstexaco - Faulkner 138 kV Line 1,baseline reliability upgrade
2015-01-01,West Receiving - Casky 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Pulpgen - Five Falls Substation 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Caledonia Switching Yard - Pulpgen 138 kV,baseline reliability upgrade
2015-01-01,Five Falls - La Coner 138 kV Line 1,baseline reliability upgrade
2015-01-01,Hunterstown Power Plant - Blythewood 138 kV L,baseline reliability upgrade
2015-01-01,Blythewood - Ridge 138 kV Line 1,baseline reliability upgrade
2015-01-01,Cape Canaveral - Rotary Park 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Rotary Park - Ussc 138 kV Line 1,baseline reliability upgrade
2015-01-01,Cape Canaveral - Hunterstown Power Plant 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Ussc - Cove Avenue 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Tyson - Cove Avenue Substation 138 kV,baseline reliability upgrade
2015-01-01,Dixon Tap Substation - Hamilton Pa 138 kV #1,baseline reliability upgrade
2015-01-01,Ojus - Vly Springs 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Ojus - Eight Flags Energy 138 kV #1,baseline reliability upgrade
2015-01-01,Converse Flats - Valleysprings 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Colvard - Bluff Crk 138 kV Line 1,baseline reliability upgrade
2015-01-01,Edwards - Claue Vandyke 138 kV #1,baseline reliability upgrade
2015-01-01,Pine Street - Quicksilver 138 kV,baseline reliability upgrade
2015-01-01,Gibralter Cust - Hospital Distrito 7003 345 kV Cir. 1,baseline reliability upgrade
2015-01-01,Plaquemine Cogneration Plant Substation - N Lake 138 kV #1,baseline reliability upgrade
2015-01-01,Raceland - Plaquemine Cogeneration Plant 138 kV line,baseline reliability upgrade
2015-01-01,North Lake - S Cape 138 kV Line 1,baseline reliability upgrade
2015-01-01,Ontelaunee Energy Center Substation - Folsom Prison 345 kV Line 1,baseline reliability upgrade
2015-01-01,Folsom Prison - West Lafayette 345 kV Cir. 1,baseline reliability upgrade
2015-01-01,West Mcallen Substation - Joshua Falls 138 kV,baseline reliability upgrade
2015-01-01,Joshua Falls - Quindaro 138 kV #1,baseline reliability upgrade
2015-01-01,Hutchinson Energy Ctr - Claude Vandyke 138 kV Line 1,baseline reliability upgrade
2015-01-01,Wescosville - Strawberry Belt 138 kV,baseline reliability upgrade
2015-01-01,Strawberry Belt - Elgin 138 kV line,baseline reliability upgrade
2015-01-01,Brodhead Central - Multitrade Of Pittsylvania Lp 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Limerick - Woonsocket 138 kV Cir. 1,baseline reliability upgrade
2015-01-01,Elkhorn City - Multitrade Of Pittsylvania Lp 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Simpson Lumber - Florida Avenue Substation 138 kV L,baseline reliability upgrade
2015-01-01,Asbury - Simpson Lumber 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Fourth Avenue - Borel 138 kV line,baseline reliability upgrade
2015-01-01,Fourth Avenue - Port Allen La Substation 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Florida Avenue - Borel Substation 138 kV,baseline reliability upgrade
2015-01-01,Mjmeuc Generating Station 1 - Overton 2 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Mjmeuc Generating Station 1 Substation - Epsy 138 kV L,baseline reliability upgrade
2015-01-01,34Th & E - Forest City Light Plant Substation 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Raceland - Elroy 138 kV,baseline reliability upgrade
2015-01-01,Easternmarconi - Fredonia 138 kV #1,baseline reliability upgrade
2015-01-01,Powell - Forest City Light Plant 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Jarrett - Heaton 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,W Yates Tap - Mona 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Proler - Herndon 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Proler - Bollman 138 kV,baseline reliability upgrade
2015-01-01,Mona - Snarr 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Sistrunk - Oxford 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,New Hanover County Wastec - Astro Substation 138 kV #1,baseline reliability upgrade
2015-01-01,New Hanover County Wastec - Winder 138 kV,baseline reliability upgrade
2015-01-01,Panther Crk Energy Facility - Eau Gallie 138 kV,baseline reliability upgrade
2015-01-01,Panther Creek Energy Facility - Shred 138 kV Line 1,baseline reliability upgrade
2015-01-01,Mill Seat Renewable Energy Facility Substation - Oxford 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Big Crk 4 - Switch 138 kV #1,baseline reliability upgrade
2015-01-01,Big Crk 4 - Astro 138 kV #1,baseline reliability upgrade
2015-01-01,Switch - Gold Riv 138 kV line,baseline reliability upgrade
2015-01-01,Wilmington Station C - Shred 138 kV,baseline reliability upgrade
2015-01-01,Sewell Creek Energy Substation - Eklutna Generatin Sta 138 kV #1,baseline reliability upgrade
2015-01-01,Sewell Crk Energy - Eklutna Generation Station 138 kV #2,baseline reliability upgrade
2015-01-01,Primm Substation - Joes 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Everest - Wheeler Dam 138 kV Line 1,baseline reliability upgrade
2015-01-01,Rio Hondo - Betzwood 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Pg Pulp - Olympus 138 kV Line,baseline reliability upgrade
2015-01-01,Pg Pulp - Pinnace Peak Walc 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Olympic Vail Pipeline - Ridge 138 kV #1,baseline reliability upgrade
2015-01-01,Olympic Vail Pipeline - Mtn 138 kV,baseline reliability upgrade
2015-01-01,N Sweetwater - Beattty 138 kV #1,baseline reliability upgrade
2015-01-01,Paxton Crk Cogeneration - N Sweetwater Substation 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Paradise - Sidney A Murray Jr Hydroelectric 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Paradise - E Fayetteille 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Tinnin Rd - Sunset 138 kV Line 1,baseline reliability upgrade
2015-01-01,Tinnin Road - Reta 138 kV,baseline reliability upgrade
2015-01-01,Reta - Mtn 138 kV Ckt 1,baseline reliability upgrade
2015-01-01,Archer Daniels Midland Cedar Rapids Substation - Nef 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,Sidney A Murray Jr Hydroelectric Substation - Talenenergy Martins Crk Llc West Shore 138 kV Circuit 1,baseline reliability upgrade
2015-01-01,E Fayetteville - Sta 255 138 kV,baseline reliability upgrade
2015-01-01,Cebolla 345/1kV Autotransformer Unit 1,baseline reliability upgrade
