facility_name,start,end,reason
Huson - Wagon Mound 100 kV Line 1,2013-06-23 16:00:00,2013-07-03 16:00:00,planned
Holland - Joppa 345 138 kV Ckt 1,2013-06-23 16:00:00,2013-07-12 16:00:00,planned
N Gate Riverside Alte - Bemidji 138 kV,2013-06-20 16:00:00,2013-07-04 16:00:00,planned
Millercoors Trenton Brewery - A East Term Substation 500 kV,2013-06-21 16:00:00,2013-06-23 16:00:00,planned
Greening Substation - Fish Creek 138 138 kV Ckt 1,2013-06-24 16:00:00,2013-06-28 16:00:00,planned
East Waynesboro - La Conner 138 kV Line 1,2013-06-25 16:00:00,2013-07-10 16:00:00,planned
Eastshore - Acec Wildrose 100 kV Cir. 1,2013-06-24 16:00:00,2013-07-13 16:00:00,planned
Louetta Substation - Seaside Hts Power Plant 138 kV #1,2013-06-18 16:00:00,2013-06-27 16:00:00,planned
Cocoa Beach - Miles O'Malley 138 kV,2013-06-25 16:00:00,2013-07-03 16:00:00,planned
Shabdue - Mariana 138 kV Circuit 1,2013-06-23 16:00:00,2013-06-28 16:00:00,planned
California - Matt Funk 138 kV Circuit 1,2013-06-18 16:00:00,2013-06-22 16:00:00,planned
Mohicanville - Custer Term 138 kV Circuit 1,2013-06-19 16:00:00,2013-06-23 16:00:00,planned
Floresville - Camden South Carolina 138 kV,2013-06-22 16:00:00,2013-06-27 16:00:00,planned
New Hanover County Wastec - W Yates Tap 138 kV Cir. 1,2013-06-21 16:00:00,2013-06-24 16:00:00,planned
Pontotoc - N Lebanon 345 kV,2013-06-23 16:00:00,2013-07-06 16:00:00,planned
Emporia - Racine 138 kV Ckt 1,2013-06-24 16:00:00,2013-07-04 16:00:00,planned
Movie - Mitchell Northwest 138 kV Circuit 1,2013-06-22 16:00:00,2013-06-25 16:00:00,planned
Milltown - Kiamensi Substation 138 kV L,2013-06-17 16:00:00,2013-06-19 16:00:00,planned
Cocoplum - Brimly 100 kV Line 1,2013-06-21 16:00:00,2013-07-02 16:00:00,planned
Biomass One Power Plant - Kettner 138 kV Circuit 1,2013-06-23 16:00:00,2013-06-27 16:00:00,planned
Second Fork Substation - Salton Sea 2 138 kV Ckt 1,2013-06-23 16:00:00,2013-07-07 16:00:00,planned
Riviera - Mar 138 kV Cir. 1,2013-06-21 16:00:00,2013-06-28 16:00:00,planned
Jarvis - Reeves 100 kV Circuit 1,2013-06-18 16:00:00,2013-06-23 16:00:00,planned
Cataract Hydro - San Juan 100 kV Cir. 1,2013-06-24 16:00:00,2013-06-29 16:00:00,planned
Huron - J H Campbell 138 kV Line 1,2013-06-24 16:00:00,2013-07-04 16:00:00,planned
Telluride - Gamer Substation 100 kV Cir. 1,2013-06-18 16:00:00,2013-07-05 16:00:00,planned
East Clearwater Subdivision - Korona 100 kV Ckt 1,2013-06-21 16:00:00,2013-07-05 16:00:00,planned
Vilas Road - Tri-Corner 100 kV,2013-06-20 16:00:00,2013-06-26 16:00:00,planned
Penobscot Energy Recovery Substation - Johnair 100 kV #1,2013-06-18 16:00:00,2013-07-04 16:00:00,planned
Oakwood Street - Sundance Hill 100 kV Circuit 1,2013-06-20 16:00:00,2013-06-27 16:00:00,planned
Skyline - Wekiwa 138 kV Circuit 1,2013-06-21 16:00:00,2013-07-05 16:00:00,planned
Charity Rotch - Katella 100 kV line,2013-06-23 16:00:00,2013-07-11 16:00:00,planned
Holland Energy Facility - Arriba 138 kV Ckt 1,2013-06-22 16:00:00,2013-07-09 16:00:00,planned
Mandan Jct - Buckhorn 138 kV Circuit 1,2013-06-18 16:00:00,2013-06-19 16:00:00,planned
Sinnott - Energizer Substation 100 kV L,2013-06-21 16:00:00,2013-06-22 16:00:00,planned
Elephant Butte - Woodbury 138 kV,2013-06-17 16:00:00,2013-06-27 16:00:00,planned
Cajalco - Tenth St 2 230 kV line,2013-06-24 16:00:00,2013-07-04 16:00:00,planned
Barnett Shoals - Monrovia 138 kV,2013-06-22 16:00:00,2013-07-06 16:00:00,planned
Macomb - Pensacola 138 kV #1,2013-06-25 16:00:00,2013-07-09 16:00:00,planned
Spencer Interchange - Puerrtorican Cement 138 kV Circuit 1,2013-06-16 16:00:00,2013-06-25 16:00:00,planned
Pico - Rockton 100 kV Line 1,2013-06-22 16:00:00,2013-07-12 16:00:00,planned
Hagan - New Departure 230 kV,2013-06-18 16:00:00,2013-06-27 16:00:00,planned
Sowego Dp Substation - Morrisville 138 kV #2,2013-07-17 16:00:00,2013-08-03 16:00:00,planned
Earlimart - Coffee Port 500 kV Circuit 1,2013-07-15 16:00:00,2013-08-03 16:00:00,planned
Waupun - Domtar 2 Tap 138 kV Ckt 1,2013-07-16 16:00:00,2013-08-01 16:00:00,planned
Bull Sluice - Texlake 138 kV #1,2013-07-16 16:00:00,2013-08-05 16:00:00,planned
Dobbins - Andrew Square 138 kV Circuit 1,2013-07-13 16:00:00,2013-07-23 16:00:00,planned
Cherrydale Solar Power Facility Substation - Jolly Hill 138 kV Ckt 1,2013-07-19 16:00:00,2013-07-28 16:00:00,planned
88Th & Mingo - Harris Branch 138 kV L,2013-07-10 16:00:00,2013-07-13 16:00:00,planned
Pynette - Brookfield Power Glen Falls Hydro 138 kV,2013-07-10 16:00:00,2013-07-29 16:00:00,planned
Shelby Tie - Seagoville Sw 138 kV Cir. 1,2013-07-15 16:00:00,2013-07-19 16:00:00,planned
N Dublin Substation - Floa E Substation 345 kV Line 1,2013-07-16 16:00:00,2013-07-31 16:00:00,planned
Edwardsport Sta 2 - Duley 100 kV #1,2013-07-14 16:00:00,2013-07-20 16:00:00,planned
Natomas Crossing - N Intertie 100 kV #1,2013-07-10 16:00:00,2013-07-24 16:00:00,planned
Monta Vista - Yale 138 kV Circuit 1,2013-07-13 16:00:00,2013-07-14 16:00:00,planned
Eastshore - Electric 100 kV Circuit 2,2013-07-14 16:00:00,2013-07-28 16:00:00,planned
Interbay - Southpac 100 kV,2013-07-14 16:00:00,2013-07-26 16:00:00,planned
Hill Country 345 - Spencer 138 kV Line,2013-07-13 16:00:00,2013-07-31 16:00:00,planned
Beaver - Barnes Jct 230 kV Cir. 1,2013-07-11 16:00:00,2013-07-22 16:00:00,planned
Pleasant Garden - Wye Mills 138 kV,2013-07-10 16:00:00,2013-07-30 16:00:00,planned
Shelton Rd - Douglas 138 kV Circuit 1,2013-07-15 16:00:00,2013-07-31 16:00:00,planned
Oak Lawn - Arvah B Hopkins 138 kV L,2013-07-17 16:00:00,2013-07-25 16:00:00,planned
Royalton - Dos Condados 138 kV Line 1,2013-07-17 16:00:00,2013-08-04 16:00:00,planned
Cottonwood Crk - Lion Mtn 100 kV Cir. 1,2013-07-18 16:00:00,2013-07-28 16:00:00,planned
Fishers Road - Houghton 138 kV Cir. 1,2013-07-14 16:00:00,2013-07-28 16:00:00,planned
Kirby - Jamacha Tap 138 kV line,2013-07-13 16:00:00,2013-08-01 16:00:00,planned
Blacksmith - Grand Island 138 kV Line 1,2013-07-14 16:00:00,2013-07-28 16:00:00,planned
Leonia - Aecc Hydro Sta 2 161 kV Ckt 1,2013-07-10 16:00:00,2013-07-23 16:00:00,planned
Big Meadows - Rocky Rd Power Llc 230 kV #2,2013-07-17 16:00:00,2013-07-24 16:00:00,planned
Plans - N Haven 100 kV Cir. 1,2013-07-14 16:00:00,2013-08-03 16:00:00,planned
Greenstone - Middlebury 138 kV Line,2013-07-12 16:00:00,2013-08-01 16:00:00,planned
Herdlyn - Bondurant 138 kV Line 1,2013-07-16 16:00:00,2013-07-31 16:00:00,planned
West Crossville - Bremerton 138 kV,2013-07-12 16:00:00,2013-07-17 16:00:00,planned
Fountain City - Jones Cove 138 kV #1,2013-07-13 16:00:00,2013-07-16 16:00:00,planned
Joppatowne - Plant Avenue 138 kV Ckt 2,2013-07-11 16:00:00,2013-07-15 16:00:00,planned
Northwest Tap - Athens 345 kV,2013-07-10 16:00:00,2013-07-21 16:00:00,planned
Sacramento - White Riv Power Plant 138 kV,2013-07-10 16:00:00,2013-07-12 16:00:00,planned
Dobbins - Western Digital 138 kV Ckt 1,2013-07-18 16:00:00,2013-07-21 16:00:00,planned
Bishop Crk 3 - Ubc S Campus 138 kV,2013-07-12 16:00:00,2013-07-25 16:00:00,planned
Ravensworth - Roslyn 138 kV Circuit 1,2013-07-14 16:00:00,2013-08-03 16:00:00,planned
Plant 31 Paper Mill - Hogan 345 kV Line 1,2013-07-13 16:00:00,2013-07-31 16:00:00,planned
Vallejo C - Mandan Junction 138 kV Circuit 1,2013-07-14 16:00:00,2013-07-19 16:00:00,planned
Webbers Falls - Syracuse 2 138 kV,2013-07-18 16:00:00,2013-07-20 16:00:00,planned
Calvert Cliffs - Queensbridge 138 kV L,2013-07-14 16:00:00,2013-07-22 16:00:00,planned
Camanche Dam Substation - University Park N 100 kV Ckt 1,2013-07-18 16:00:00,2013-08-02 16:00:00,planned
Joliet - Starkey Gulch 100 kV Cir. 1,2013-07-16 16:00:00,2013-07-24 16:00:00,planned
Kitimat - Wray 138 kV Line,2013-07-17 16:00:00,2013-07-19 16:00:00,planned
State Pen - Hofman 138 kV Line,2013-07-19 16:00:00,2013-08-08 16:00:00,planned
Tom Watkins - Kimper 138 kV Cir. 1,2013-07-12 16:00:00,2013-07-13 16:00:00,planned
South Lake Geneva Substation - Oso Blanco 100 kV Cir. 1,2013-07-19 16:00:00,2013-07-20 16:00:00,planned
Grasonville - Marble 138 kV Circuit 1,2013-07-14 16:00:00,2013-07-18 16:00:00,planned
Commonwealth Edison Des Plaines Substation - Scot 230 kV Cir. 1,2013-07-18 16:00:00,2013-07-22 16:00:00,planned
Clay - Lake Gum 138 kV line,2013-07-12 16:00:00,2013-07-15 16:00:00,planned
Liberty St - Carpenter Hill 138 kV L,2013-07-11 16:00:00,2013-07-21 16:00:00,planned
Hicks - Eastgate 138 kV #1,2013-07-12 16:00:00,2013-07-26 16:00:00,planned
Blackstone Junction - Hailesboro 4 Plant 138 kV Line 1,2013-07-16 16:00:00,2013-07-31 16:00:00,planned
Skunk Crk - Smithtool 138 kV #1,2013-07-15 16:00:00,2013-07-28 16:00:00,planned
Orange - Morton 138 kV Line 2,2013-07-18 16:00:00,2013-08-05 16:00:00,planned
Fish Creek 138 - Playas 138 kV,2013-07-10 16:00:00,2013-07-30 16:00:00,planned
Ford - Q & Watt 100 kV #1,2013-07-15 16:00:00,2013-07-28 16:00:00,planned
Vernon Terminal - Smoky Hill 138 kV Cir. 1,2013-07-13 16:00:00,2013-07-21 16:00:00,planned
Guernsey - Sub 19160 100 kV Line 1,2013-07-17 16:00:00,2013-07-22 16:00:00,planned
Pe Ell Substation - Chase City 138 kV,2013-07-13 16:00:00,2013-08-01 16:00:00,planned
Lake Kingman - Solway 138 kV,2013-07-12 16:00:00,2013-07-20 16:00:00,planned
Salado Tap - Petersburg 138 kV Circuit 1,2013-07-17 16:00:00,2013-07-18 16:00:00,planned
Franklin Park Substation - Montibelo 100 kV,2013-07-15 16:00:00,2013-07-17 16:00:00,planned
S Miami - Covanta Fairfax Energy 138 kV #1,2013-07-19 16:00:00,2013-07-23 16:00:00,planned
Sugarcreek - N Park 100 kV Ckt 2,2013-07-10 16:00:00,2013-07-20 16:00:00,planned
Telluride - Gamer 100 kV #1,2013-07-11 16:00:00,2013-07-14 16:00:00,planned
Edes Tap 2 - Jefferies Sta 138 kV Cir. 1,2013-07-11 16:00:00,2013-07-29 16:00:00,planned
Oconto Falls Upper - Kayenta 100 kV Ckt 1,2013-07-15 16:00:00,2013-08-03 16:00:00,planned
Springfield - Nichols St - Escuela Urbana 138 kV Cir. 1,2013-07-10 16:00:00,2013-07-25 16:00:00,planned
San Andres - Commonwealth Edison Des Plaines 230 kV #1,2013-07-15 16:00:00,2013-07-21 16:00:00,planned
Linden - Winter 138 kV Circuit 1,2013-08-19 18:00:00,2013-08-20 18:00:00,planned
Aeropuerto - Middle Sta 138 kV Circuit 1,2013-08-21 18:00:00,2013-09-04 18:00:00,planned
Pawling Substation - Maricopa 100 kV,2013-08-25 18:00:00,2013-09-09 18:00:00,planned
Deepwater - New Castle 138 kV,2013-08-25 18:00:00,2013-09-14 18:00:00,planned
Spring City Substation - Gmp Solar - Richmond Substation 138 kV,2013-08-20 18:00:00,2013-08-28 18:00:00,planned
New Plymounth - Canadian Hills Wind 138 kV,2013-08-25 18:00:00,2013-08-30 18:00:00,planned
Mckellar - Defrain 138 kV Ckt 1,2013-08-22 18:00:00,2013-09-10 18:00:00,planned
Big Eddy - Alcoa Primary 138 kV Cir. 1,2013-08-20 18:00:00,2013-08-23 18:00:00,planned
Port Wing - Hammonds 138 kV Cir. 1,2013-08-24 18:00:00,2013-09-02 18:00:00,planned
Emrld - Freedom Poer Project 100 kV Cir. 1,2013-08-27 18:00:00,2013-09-04 18:00:00,planned
Collins Creek - Viridity Energy Solutions Acua 138 kV Line 1,2013-08-27 18:00:00,2013-09-11 18:00:00,planned
Shawville Station - Calpeak 138 kV Ckt 1,2013-08-20 18:00:00,2013-08-21 18:00:00,planned
Wadsworth - E Broad St 100 kV Line 1,2013-08-26 18:00:00,2013-09-02 18:00:00,planned
Line Creek - Fenner 100 kV Circuit 1,2013-08-26 18:00:00,2013-09-15 18:00:00,planned
East Waynesboro - W Waynesboro 138 kV Ckt 1,2013-08-22 18:00:00,2013-08-27 18:00:00,planned
Main St - Tahoe City 138 kV #1,2013-08-19 18:00:00,2013-08-30 18:00:00,planned
Marana Tap - Bradford 138 kV Circuit 1,2013-08-21 18:00:00,2013-08-26 18:00:00,planned
North Oakland - Urbana 100 kV Line 1,2013-08-25 18:00:00,2013-09-01 18:00:00,planned
Carberry - Minnix Mountain 138 kV Line 1,2013-08-27 18:00:00,2013-09-03 18:00:00,planned
Krugerville - Engle-Eastern Tap 345 kV Cir. 1,2013-08-20 18:00:00,2013-09-05 18:00:00,planned
Potholes - Bankheaddam Substation 138 kV,2013-08-26 18:00:00,2013-09-11 18:00:00,planned
E Calamus - Flathead Substation 138 kV,2013-08-24 18:00:00,2013-08-28 18:00:00,planned
Cinder - Gate Ii 138 kV Line 1,2013-08-22 18:00:00,2013-09-08 18:00:00,planned
Reno - Wasco 138 kV Cir. 1,2013-08-25 18:00:00,2013-09-09 18:00:00,planned
Watson - Odessa 100 kV Circuit 1,2013-08-24 18:00:00,2013-09-01 18:00:00,planned
Vilas Rd - Arlington Heights 100 kV #1,2013-08-26 18:00:00,2013-09-01 18:00:00,planned
Northrop - Industrial Boulevard Sw 100 kV Ckt 1,2013-08-19 18:00:00,2013-09-07 18:00:00,planned
Wildwood Mewd Substation - Marble Ie 138 kV Cir. 1,2013-08-21 18:00:00,2013-09-06 18:00:00,planned
Dun Glenn Substation - Vermont Yankee 138 kV Circuit 1,2013-08-27 18:00:00,2013-08-30 18:00:00,planned
Zephyhills - Caples 100 kV #1,2013-08-25 18:00:00,2013-09-11 18:00:00,planned
Suntree Substation - Glen Head 138 kV Line 1,2013-08-23 18:00:00,2013-08-27 18:00:00,planned
Bell Shoals - Callowhill 138 kV Line 1,2013-08-25 18:00:00,2013-08-26 18:00:00,planned
North Tower - Cooper Ranch 138 kV #1,2013-08-24 18:00:00,2013-09-03 18:00:00,planned
Brightwater - Carquinez 100 kV,2013-08-19 18:00:00,2013-09-07 18:00:00,planned
Elmo - Clermont E 138 kV,2013-08-21 18:00:00,2013-09-06 18:00:00,planned
Gray Manor - Berkeley F 138 kV Line 1,2013-08-24 18:00:00,2013-09-07 18:00:00,planned
Unh 1 & Unh 2 - Rice 138 kV,2013-08-24 18:00:00,2013-09-04 18:00:00,planned
Valley Ese - Tri-County Substation 138 kV Line 1,2013-08-23 18:00:00,2013-09-09 18:00:00,planned
Centennial Wind Farm - Montpellier 138 kV #1,2013-08-19 18:00:00,2013-08-30 18:00:00,planned
Mccartney - Bloomington Rogersst 100 kV Cir. 1,2013-08-24 18:00:00,2013-08-27 18:00:00,planned
Pit 5 Tap - Colesville 138 kV #1,2013-08-22 18:00:00,2013-09-02 18:00:00,planned
Muddy Ridge - Toketee 100 kV,2013-08-27 18:00:00,2013-09-05 18:00:00,planned
Nyssa - Mason Road 138 kV Ckt 1,2013-08-19 18:00:00,2013-09-02 18:00:00,planned
Monroe Mo - Parrish 138 kV Line 2,2013-08-26 18:00:00,2013-09-06 18:00:00,planned
Meadowdale - Airport Lane 230 kV L,2013-08-27 18:00:00,2013-09-04 18:00:00,planned
Cedarville - Bucks Creek 138 kV Cir. 1,2013-08-21 18:00:00,2013-08-24 18:00:00,planned
Newdale - Dilley Switching 138 kV,2013-08-25 18:00:00,2013-09-11 18:00:00,planned
Chilliwick - Orenco 345 kV Ckt 1,2013-09-05 15:00:00,2013-09-17 15:00:00,planned
Wolf Creek Generator - Casto 138 kV line,2013-09-07 15:00:00,2013-09-10 15:00:00,planned
Bellis - Glenannan 138 kV #1,2013-09-03 15:00:00,2013-09-04 15:00:00,planned
Reid - Boundary 138 kV #1,2013-09-08 15:00:00,2013-09-18 15:00:00,planned
Monrovia - Barnett Shoals 138 kV Circuit 1,2013-09-07 15:00:00,2013-09-11 15:00:00,planned
Gabrel - Satsuma 138 kV Circuit 1,2013-09-06 15:00:00,2013-09-22 15:00:00,planned
Woodenshoe - Ess Lewes 138 kV,2013-09-02 15:00:00,2013-09-05 15:00:00,planned
Bluemound - Rosemary Power Station 138 kV,2013-09-04 15:00:00,2013-09-07 15:00:00,planned
New Freedom - Coffee Port 138 kV line,2013-09-09 15:00:00,2013-09-27 15:00:00,planned
Vasco - Honk Falls Substation 100 kV Circuit 1,2013-09-09 15:00:00,2013-09-26 15:00:00,planned
Shaw - Mcgraws 345 kV Line 1,2013-09-11 15:00:00,2013-09-24 15:00:00,planned
Sigel - Clearwater Paper App Cb 100 kV,2013-09-08 15:00:00,2013-09-27 15:00:00,planned
Olinda - Peachton 100 kV Cir. 1,2013-09-04 15:00:00,2013-09-07 15:00:00,planned
Azalea - Axtel 100 kV,2013-09-08 15:00:00,2013-09-27 15:00:00,planned
Bay Ridge - Jeney 138 kV Circuit 1,2013-09-11 15:00:00,2013-09-18 15:00:00,planned
Sauk City Phillips St - Texon Hydroelectric Project 138 kV Circuit 1,2013-09-02 15:00:00,2013-09-08 15:00:00,planned
Hollybrook - White Clay 138 kV Ckt 1,2013-09-05 15:00:00,2013-09-23 15:00:00,planned
Rapids Energy Ctr - Snyder 100 kV Ckt 2,2013-09-10 15:00:00,2013-09-26 15:00:00,planned
O'Gara - Watercure 138 kV Cir. 1,2013-09-02 15:00:00,2013-09-05 15:00:00,planned
Cooper Ranch - Carntown 138 kV #1,2013-09-04 15:00:00,2013-09-12 15:00:00,planned
Columbus St - Tallassee Hydro Project 100 kV,2013-09-11 15:00:00,2013-09-20 15:00:00,planned
Pacific Ethanol - Luxor 138 kV Circuit 1,2013-09-02 15:00:00,2013-09-04 15:00:00,planned
Bouse Pumping Sta - Grand Jct 138 kV #1,2013-09-03 15:00:00,2013-09-21 15:00:00,planned
Antrim - Zoar 138 kV #1,2013-09-10 15:00:00,2013-09-23 15:00:00,planned
Trading Post - Bailey Substation 138 kV Circuit 1,2013-09-07 15:00:00,2013-09-27 15:00:00,planned
Mayfield - Stinson 100 kV Cir. 1,2013-09-06 15:00:00,2013-09-21 15:00:00,planned
Devil'S Slide - Garden Villas 138 kV Line 1,2013-09-02 15:00:00,2013-09-10 15:00:00,planned
Depere - Fort Bliss 138 kV Line,2013-09-11 15:00:00,2013-09-24 15:00:00,planned
Trumbull - Decatur Adm North 138 kV Cir. 1,2013-09-11 15:00:00,2013-09-19 15:00:00,planned
Carrollton Country Club - Sub 18361 Substation 138 kV Line 1,2013-09-04 15:00:00,2013-09-07 15:00:00,planned
Memphis Junction - Edwards St 100 kV Ckt 3,2013-09-02 15:00:00,2013-09-19 15:00:00,planned
N Sweetwater - Paxton Crk Cogeneration Substation 138 kV #1,2013-09-07 15:00:00,2013-09-22 15:00:00,planned
Masury - Brookfield 100 kV Ckt 1,2013-09-10 15:00:00,2013-09-16 15:00:00,planned
Los Medanos - Ceilo 100 kV Circuit 1,2013-09-06 15:00:00,2013-09-07 15:00:00,planned
Ellis Hydro - Moly Mills 138 kV Circuit 1,2013-09-02 15:00:00,2013-09-05 15:00:00,planned
Cloverbank - Livingston Rd 138 kV Circuit 1,2013-09-10 15:00:00,2013-09-24 15:00:00,planned
Ravenswood - Largo 138 kV Cir. 1,2013-09-04 15:00:00,2013-09-19 15:00:00,planned
State - Sabana Grande 6501 138 kV Line 1,2013-09-06 15:00:00,2013-09-24 15:00:00,planned
Monel - Navajo Dam Substation 138 kV Ckt 1,2013-09-08 15:00:00,2013-09-22 15:00:00,planned
Frenchtown - W Hastings 138 kV Ckt 1,2013-09-07 15:00:00,2013-09-08 15:00:00,planned
Montrose - John Sevier 138 kV Ckt 1,2013-09-11 15:00:00,2013-09-15 15:00:00,planned
Thurlow Dam - Greens Bayou 69 138 kV Cir. 1,2013-09-09 15:00:00,2013-09-29 15:00:00,planned
Fennimore - Appleway 138 kV Ckt 1,2013-09-05 15:00:00,2013-09-08 15:00:00,planned
Triniad - Westover 138 kV #1,2013-09-03 15:00:00,2013-09-18 15:00:00,planned
Basscreek - Napa 138 kV Cir. 1,2013-09-08 15:00:00,2013-09-26 15:00:00,planned
Clayben - Midwind 138 kV #1,2013-09-02 15:00:00,2013-09-22 15:00:00,planned
Rush Citycaps - Crmwa4 138 kV #1,2013-09-06 15:00:00,2013-09-16 15:00:00,planned
Stamey - Recway 138 kV #1,2013-09-06 15:00:00,2013-09-09 15:00:00,planned
Manslick - Oncor Mason 100 kV Cir. 1,2013-09-05 15:00:00,2013-09-13 15:00:00,planned
Woodsdale - Eastland Dist 100 kV line,2013-09-11 15:00:00,2013-09-26 15:00:00,planned
Kesington - Nih 138 kV Line 1,2013-09-10 15:00:00,2013-09-22 15:00:00,planned
Tenaska Westmoreland Generating Sta - Taloga 138 kV,2013-09-11 15:00:00,2013-09-13 15:00:00,planned
N Avenue - Amistad 138 kV Line 1,2013-09-02 15:00:00,2013-09-04 15:00:00,planned
Harris Branch - 88Th & Mingo 138 kV,2013-09-06 15:00:00,2013-09-20 15:00:00,planned
New Vt Hanlon - Mwd Eastside Res 345 kV line,2013-09-05 15:00:00,2013-09-06 15:00:00,planned
Winthrop - Ferguson Avenue 100 kV,2013-10-03 17:00:00,2013-10-19 17:00:00,planned
Missle Site - 32Nd Street 138 kV,2013-09-25 17:00:00,2013-09-27 17:00:00,planned
Scio - Monroe Ne 138 kV Line 1,2013-09-28 17:00:00,2013-10-10 17:00:00,planned
Robbins Community Power Llc - Riverside Ga 100 kV Line,2013-09-27 17:00:00,2013-10-06 17:00:00,planned
Carbon Limestone - Fondo Del Seguro Del Estado 138 kV Cir. 1,2013-10-03 17:00:00,2013-10-11 17:00:00,planned
Corona - Melrose 4 138 kV Line 1,2013-10-02 17:00:00,2013-10-07 17:00:00,planned
Whitman Substation - Sisk 138 kV Circuit 1,2013-09-25 17:00:00,2013-10-14 17:00:00,planned
N. Shannon - Flatwood 345 kV #1,2013-09-30 17:00:00,2013-10-04 17:00:00,planned
King'S Mill - Watsonville 138 kV Cir. 1,2013-09-27 17:00:00,2013-10-14 17:00:00,planned
Animas - Blount St 100 kV,2013-09-30 17:00:00,2013-10-10 17:00:00,planned
Hazard - Ovenfork Substation 138 kV Cir. 1,2013-09-27 17:00:00,2013-09-29 17:00:00,planned
Motorola - New Melones 138 kV Circuit 1,2013-09-30 17:00:00,2013-10-14 17:00:00,planned
Kerman - Timberline 138 kV #1,2013-09-30 17:00:00,2013-10-02 17:00:00,planned
Stadium Reit - Hecata 138 kV,2013-09-29 17:00:00,2013-10-05 17:00:00,planned
Casto - Bryat 138 kV Line 1,2013-10-01 17:00:00,2013-10-15 17:00:00,planned
Fair Oaks - Hare 138 kV Cir. 1,2013-09-30 17:00:00,2013-10-02 17:00:00,planned
Quaker - Big Creek 138 kV Circuit 1,2013-10-04 17:00:00,2013-10-08 17:00:00,planned
Guardian Glass - Vancouver Airport 100 kV Circuit 1,2013-09-30 17:00:00,2013-10-07 17:00:00,planned
Ware Shoals Hydro Project - Sinnott Substation 100 kV Line 1,2013-10-01 17:00:00,2013-10-20 17:00:00,planned
Recovery Soco - Crossover 138 kV Line 1,2013-09-29 17:00:00,2013-10-01 17:00:00,planned
Frost Bridge Substation - Smi 138 kV #1,2013-10-02 17:00:00,2013-10-08 17:00:00,planned
Muck Valley Substation - Walls 138 kV Ckt 1,2013-09-29 17:00:00,2013-10-09 17:00:00,planned
Quad Cities - Guayama Rural 4001 161 kV #1,2013-10-01 17:00:00,2013-10-15 17:00:00,planned
Montville - No Mans Land 138 kV Ckt 1,2013-09-28 17:00:00,2013-10-16 17:00:00,planned
Vly Ese - S Perry 138 kV Cir. 1,2013-09-25 17:00:00,2013-09-29 17:00:00,planned
Campus Drive - Pit  Tap 138 kV,2013-10-02 17:00:00,2013-10-07 17:00:00,planned
Bellgreen - Downey 138 kV Line 1,2013-09-30 17:00:00,2013-10-14 17:00:00,planned
Gateway - Lauderdale 138 kV Ckt 1,2013-09-26 17:00:00,2013-10-14 17:00:00,planned
W Frankfort - Ft Nelson 138 kV Cir. 1,2013-09-26 17:00:00,2013-10-15 17:00:00,planned
Coleman - Evergreen 138 kV L,2013-10-01 17:00:00,2013-10-14 17:00:00,planned
Lasel Tap - North Bergen 161 kV L,2013-09-29 17:00:00,2013-10-08 17:00:00,planned
Ft Ross - Kegonsa 138 kV,2013-09-27 17:00:00,2013-10-02 17:00:00,planned
Miami - Trout Lake Ese 100 kV,2013-09-25 17:00:00,2013-10-13 17:00:00,planned
Rocky Rd Power Llc - Big Meadows 230 kV Ckt 3,2013-11-16 19:00:00,2013-11-19 19:00:00,planned
Waterside - Columbus S 138 kV Line 1,2013-11-20 19:00:00,2013-12-07 19:00:00,planned
